"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"76025488","19860615","20210813","台灣神明電機股份有限公司","SHINMEI ELECTRIC (TAIWAN) CO., LTD.","新北市新店區民權路108號10樓","10 F., No. 108, Minquan Rd., Xindian Dist., New Taipei City 23141, Taiwan (R.O.C.)","大O內尚志","02-2561-4524","02-2561-4714","有","有"
"76025543","19930901","20230530","京瓷洲際電子股份有限公司","KYOCERA INTERNATIONAL ELECTRONICS CO., LTD.","高雄市楠梓區開發路8號","No. 8, Kaifa Rd., Nanzih Dist., Kaohsiung City 811637, Taiwan (R.O.C.)","齋O久俊","07-3612604","07-3620435","有","有"
"76025614","19901218","20220318","真益電子股份有限公司","ZENY CORPORATION","臺北市中山區長安東路2段100號10樓","10 F., No. 100, Sec. 2, Chang’an E. Rd., Zhongshan Dist., Taipei City 10491, Taiwan (R.O.C.)","陳O琳","02-25158881","02-25153018","有","有"
"76025712","19890705","20210814","嘉固電子股份有限公司","RICHEY ELECTRONICS LIMITED","高雄市楠梓區東三街8-4號","No. 8-4, E. 3rd St., Nanzih Dist., Kaohsiung City 811, Taiwan (R.O.C.)","陳O富英","","","有","有"
"76025826","19941123","20230323","易華電子股份有限公司","JMC ELECTRONICS CO., LTD.","高雄市楠梓區新開發路8號","No. 8, Xinkaifa Rd., Nanzi Dist., Kaohsiung City 811638, Taiwan (R.O.C.)","萬O財","07-9620668","07-9629255","有","有"
"76026705","19910627","20210815","炫興股份有限公司","TAIMAG CORPORATION","高雄市楠梓區西二街1-2號","No. 1-2, W. 2nd St., Nanzih Dist., Kaohsiung City 811, Taiwan (R.O.C.)","施O雲","","","有","有"
"76026851","19870115","20230628","楠梓電子股份有限公司","WUS PRINTED CIRCUIT CO., LTD.","高雄市楠梓區開發路37號","No. 37, Kaifa Rd., Nanzi Dist., Kaohsiung City 811637, Taiwan (R.O.C.)","徐O忠","07-3612116","07-3680614","有","有"
"76026965","19860616","20240413","台弟工業股份有限公司","TAIWAN BROTHER INDUSTRIES, LTD.","高雄市楠梓區開發路76號","No. 76, Kaifa Rd., Nanzi Dist., Kaohsiung City 811637, Taiwan (R.O.C.)","山O浩史","07-3613111","07-3613319","有","有"
"76027042","19860619","20210814","台灣佐藤股份有限公司","S.&J. WIRE PRODUCTS CO., LTD.","高雄市三民區義華路199巷21號21樓","21 F., No. 21, Ln. 199, Yihua Rd., Sanmin Dist., Kaohsiung City 80770, Taiwan (R.O.C.)","劉O健","3621173","3625044","有","有"
"76027140","19891001","20250507","萬寶至馬達股份有限公司","MABUCHI MOTOR TAIWAN LTD.","高雄市楠梓區開發路66號","No. 66, Kaifa Rd., Nanzih Dist., Kaohsiung City, Taiwan (R.O.C.)","伊O田忠人","07-3621111","07-3612446","有","有"
"76027628","19860616","20240704","日月光半導體製造股份有限公司","ADVANCED SEMICONDUCTOR ENGINEERING, INC.","高雄市楠梓區經三路26號","No. 26, Jing 3rd Rd., Nanzi Dist., Kaohsiung City 811641, Taiwan (R.O.C.)","張O生","07-3617131","07-3613094","有","有"
"76027731","19880510","20250619","台灣開滋股份有限公司","KITZ CORPORATION OF TAIWAN","高雄市楠梓區東五街26號","No. 26, E. 5th St., Nanzi Dist., Kaohsiung City 811634, Taiwan (R.O.C.)","大O木哲也","07-3611236","07-3635217","有","有"
"76236337","20070712","20120720","台灣區冷凍水產工業同業公會","TAIWAN FROZEN SEAFOOD INDUSTRIES ASSOCIATION","高雄市前金區中正四路１０３號１１樓６室","RM.6, 11FL., NO.103, CHUNG CHENG 4TH RD., KAOHSIUNG 80147, TAIWAN, R.O.C.","蔡O雄","07-2411894","07-2519603","有","有"
"76301189","19960322","20230812","展森企業有限公司","GAMSON ENTERPRISE CORP.","高雄市鳳山區瑞順街125巷2號5樓","5 F., No. 2, Ln. 125, Ruishun St., Fengshan Dist., Kaohsiung City 830017, Taiwan (R.O.C.)","伍O環","07-7871082","07-7873348","有","有"
"76301250","19810128","20210814","由人企業有限公司","EUCARLA INDUSTRIAL CO., LTD.","高雄市新興區民生一路56號19樓之3","19F.-3, No. 56, Minsheng 1st Rd., Xinxing Dist., Kaohsiung City 80045, Taiwan (R.O.C.)","李O寧","07-2270999","07-2270998","有","有"
"76302455","19810529","20210813","文欣興業股份有限公司","EVASHIN WOOD PRODUCTS CO., LTD.","高雄市永安區永工三路一三號","No. 13, Yonggong 3rd Rd., Yong’an Dist., Kaohsiung City 82841, Taiwan (R.O.C.)","黃O良","07-6230681-5","07-6230456","有","有"
"76302954","19911127","20210814","信合交通器材有限公司","HSIN HO AUTO PARTS CO., LTD.","高雄市新興區南華橫二路13號","No. 13, Nanhuaheng 2nd Rd., Xinxing Dist., Kaohsiung City 80053, Taiwan (R.O.C.)","方O鶴","02-22115479","02-22735542","有","有"
"76303150","19970219","20210814","合生紙業有限公司","HER SHENG PAPER CO., LTD.","高雄市新興區新田路93號8樓","8 F., No. 93, Xintian Rd., Xinxing Dist., Kaohsiung City 80044, Taiwan (R.O.C.)","顏O傑","07-3430055","07-3489189","有","有"
"76303341","19880523","20210812","松瑩有限公司","GLOSSY JADE CHEMICAL CO., LTD.","高雄市新興區復興一路46之2號","No. 46-2, Fuxing 1st Rd., Xinxing Dist., Kaohsiung City 80053, Taiwan (R.O.C.)","蔡O樺","07-2269801","07-2269805","有","有"
"76304475","19980625","20210812","朝龍企業有限公司","CHAO LONG ENTERPRISE CO., LTD.","高雄市大社區旗楠路99之21號","No. 99-21, Qinan Rd., Dashe Dist., Kaohsiung City 81546, Taiwan (R.O.C.)","廖O國","07-3512273","","有","有"
"76305050","20121022","20210814","震記土地開發股份有限公司","YI-FAN BIOTECHNOLOGY CO., LTD.","高雄市左營區文康路128號","No. 128, Wenkang Rd., Zuoying Dist., Kaohsiung City 81356, Taiwan (R.O.C.)","洪O玲","07-7316783","","有","有"
"76305621","19830622","20210815","力守貿易股份有限公司","LEAD SOLVE TRADING CO., LTD.","高雄市鼓山區鼓山一路77號","No. 77, Gushan 1st Rd., Gushan Dist., Kaohsiung City 80444, Taiwan (R.O.C.)","蘇O祥","07-5514408","02-25210080","有","有"
"76305782","20020910","20210811","建德商行","CHIEN DE CO.","高雄市三民區寶龍里建德路１４７之１號","No. 147-1, Jiande Rd., Baolong Vil., Sanmin Dist., Kaohsiung City 80782, Taiwan (R.O.C.)","陳O秀","07-2113349","07-2113349","有","有"
"76306109","19721122","20210815","台灣五洲行有限公司","THE WORLD TRADING CO., LTD. TAIWAN","高雄市三民區建國三路469號","No. 469, Jianguo 3rd Rd., Sanmin Dist., Kaohsiung City 80748, Taiwan (R.O.C.)","楊O鴻","07-2619295","","有","有"
"76306298","19951120","20210813","升發實業股份有限公司","SENG FAH ENTERPRISE CO., LTD.","高雄市三民區九如一路217號","No. 217, Jiuru 1st Rd., Sanmin Dist., Kaohsiung City 80766, Taiwan (R.O.C.)","陳O櫻","07-3805268","07-3805125","有","有"
"76306902","19800411","20230616","英大電器股份有限公司","LORDLING ENTERPRISE CO., LTD.","臺南市南區彰南里新愛路15號1樓","1 F., No. 15, Xin’ai Rd., Zhangnan Vil., South Dist., Tainan City 702015, Taiwan (R.O.C.)","林O雀","06-2617431","","有","有"
"76307487","20170216","20210812","宏嘉工業有限公司","HONG CHIA MECHANICAL INDUSTRIAL CO., LTD.","高雄市三民區銀杉街2號","No. 2, Yinshan St., Sanmin Dist., Kaohsiung City 80786, Taiwan (R.O.C.)","王O南","07-3836325","07-3810326","有","有"
"76307557","19980325","20230427","進平企業股份有限公司","UNION HOTEL CO., LTD.","高雄市新興區中東街275之1號3樓","3 F., No. 275-1, Zhongdong St., Xinxing Dist., Kaohsiung City 800008, Taiwan (R.O.C.)","吳O光","07-5333576","","無","無"
"76308373","19920723","20230321","龍億實業有限公司","LOONQ YIIH INDUSTRIAL CO., LTD.","高雄市左營區重立路10號1樓","1 F., No. 10, Chongli Rd., Zuoying Dist., Kaohsiung City 813024, Taiwan (R.O.C.)","陳O坤","07-3452966","07-3450858","無","無"
"76309422","19930421","20210814","瑞結企業有限公司","RUEY JYEE ENTERPRISE CO., LTD.","高雄市三民區延慶街53號1樓","1 F., No. 53, Yanqing St., Sanmin Dist., Kaohsiung City 80762, Taiwan (R.O.C.)","陳O雲","07-3801106","07-3802136","有","有"
"76310103","20150114","20210813","得中企業有限公司","DER JOING ENTERPRISE CO., LTD.","高雄市苓雅區凱旋三路385號","No. 385, Kaixuan 3rd Rd., Lingya Dist., Kaohsiung City 80266, Taiwan (R.O.C.)","莊O琬如","07-7212019","07-7614626","有","有"
"76310407","20120504","20220322","嘉士纚國際有限公司","J&L Royal International Co., Ltd.","高雄市前鎮區一心二路210號9樓","9 F., No. 210, Yixin 2nd Rd., Cianjhen Dist., Kaohsiung City 80655, Taiwan (R.O.C.)","李O儒","07-2615155","07-2610133","有","有"
"76310639","19830309","20210814","文荻實業有限公司","WINTRADE COMPANY LTD.","高雄市三民區自強一路189號","No. 189, Ziqiang 1st Rd., Sanmin Dist., Kaohsiung City 80749, Taiwan (R.O.C.)","曾O洋","07-2918777","","有","有"
"76311074","20030606","20210811","欽祥企業行","CHIN HSIANG ENTERPRISE CO.","高雄市三民區安東里吉林街２４５巷２０號","No. 20, Ln. 245, Jilin St., Andong Vil., Sanmin Dist., Kaohsiung City 80758, Taiwan (R.O.C.)","黃O欽","07-323-7388","07-322-6309","有","有"
"76311530","20060904","20210813","美錏企業股份有限公司","MAI-YA ENTERPRISE CO., LTD.","高雄市楠梓區大學南路1202號1樓","1 F., No. 1202, Daxue S. Rd., Nanzi Dist., Kaohsiung City 81148, Taiwan (R.O.C.)","李O璋","07-3724386","","無","無"
"76312897","20231127","20240124","啟丞企業有限公司","KEICHEN ENTERPRISE CO., LTD.","高雄市鳥松區本館路153巷8號","No. 8, Ln. 153, Benguan Rd., Niaosong Dist., Kaohsiung City 833168, Taiwan (R.O.C.)","蘇O明","07-7317882","07-7318663","有","有"
"76312952","20031211","20230414","茗欣企業有限公司","MING SHIN AUTO PARTS ENTERPRISE LTD.","高雄市前鎮區新大路2號1樓","1 F., No. 2, Xinda Rd., Qianzhen Dist., Kaohsiung City 806034, Taiwan (R.O.C.)","洪O雄","07-8132125","07-8132130","有","有"
"76313050","19920522","20250327","得興化工原料儀器有限公司","DAY SHINE CHEMICAL & INSTRUMENTS CO., LTD.","高雄市前鎮區廣東三街4號","No. 4, Guangdong 3rd St., Qianzhen Dist., Kaohsiung City 806008, Taiwan (R.O.C.)","","07-3611122","02-23861175","無","無"
"76313100","19900726","20210812","寶榮瓷器有限公司","PAO JUNG CHINA CO., LTD.","高雄市三民區義華路331號","No. 331, Yihua Rd., Sanmin Dist., Kaohsiung City 80770, Taiwan (R.O.C.)","周O添","07-7482777","07-7482780","有","有"
"76313609","19830818","20230222","乙宏興業股份有限公司","LESLIE ENTERPRISES CO., LTD.","高雄市仁武區竹工二巷8號","No. 8, Zhugong 2nd Ln., Renwu Dist., Kaohsiung City 814010, Taiwan (R.O.C.)","謝O霖","07-371-2213-5","07-371-8996","有","有"
"76313925","19840105","20221228","元厚企業股份有限公司","YUAN HOUI ENTERPRISES CO., LTD.","高雄市三民區錦州街103、105號","No. 105, Jinzhou St., Sanmin Dist., Kaohsiung City 807010, Taiwan (R.O.C.)","曾O墩","07-3215110","07-3214950","有","有"
"76313988","19910228","20221019","歐樂印刷股份有限公司","OULA INTERNATIONAL CO., LTD.","高雄市前鎮區新都路6號","No. 6, Xindu Rd., Qianzhen Dist., Kaohsiung City 806034, Taiwan (R.O.C.)","陳O月","07-8151234","","有","有"
"76314558","20231102","20231102","丸景企業有限公司","WAN CHING ENTERPRISE CO., LTD.","高雄市三民區綏遠一街162號","No. 162, Suiyuan 1st St., Sanmin Dist., Kaohsiung City 807019, Taiwan (R.O.C.)","楊O志","07-3714265","","有","有"
"76314733","20201029","20210812","一路通通運股份有限公司","YLT Logistics CO., LTD.","高雄市前鎮區民權二路357之15號5樓","5 F., No. 357-15, Minquan 2nd Rd., Cianjhen Dist., Kaohsiung City 80658, Taiwan (R.O.C.)","邱O雯","07-7928171","07-7927761","有","有"
"76314776","19981202","20240517","鴻欣興業股份有限公司","HORN SHING DEVELOPMENTS CO., LTD.","臺北市士林區延平北路6段477號12樓","12 F., No. 477, Sec. 6, Yanping N. Rd., Shilin Dist., Taipei City 111070, Taiwan (R.O.C.)","黃O穎","07-3218866","07-3219520","有","有"
"76314889","20080618","20210815","奇秀企業有限公司","CHI-SHIOU ENTERPRISE COMPANY","高雄市三民區金山路427號1樓","1 F., No. 427, Jinshan Rd., Sanmin Dist., Kaohsiung City 80794, Taiwan (R.O.C.)","黃O勳","07-3508231","07-3475119","有","有"
"76315064","20151221","20220302","紡甲企業有限公司","FANGJIA ENTERPRISE CO., LTD.","臺南市仁德區新田里勝利路92號","No. 92, Shengli Rd., Xintian Vil., Rende Dist., Tainan City 71758, Taiwan (R.O.C.)","劉O江","06-2700879","06-2701427","有","有"
"76315661","20030415","20210814","白花油製藥有限公司","GEOK ENG GAN BIOTECH MANUFACTORY CO., LTD.","高雄市三民區吉林街9號","No. 9, Jilin St., Sanmin Dist., Kaohsiung City 80757, Taiwan (R.O.C.)","江O芳","07-3113377","07-3223388","有","有"
"76315888","20170303","20210814","優順企業有限公司","TOP YU SHUN ENTERPRISE CO., LTD.","高雄市仁武區仁心路113巷102之1號","No. 102-1, Ln. 113, Renxin Rd., Renwu Dist., Kaohsiung City 81460, Taiwan (R.O.C.)","曾O杰","07-3712028","07-3712049","有","有"
"76316325","19810602","20210906","中華食品實業股份有限公司","CHUNG HWA FOOD INDUSTRIAL CO., LTD.","高雄市大樹區龍目路110之6號","No. 110-6, Longmu Rd., Dashu Dist., Kaohsiung City 84045, Taiwan (R.O.C.)","陳O呈","07-6515511","07-6518667","有","有"
"76318908","19860124","20210812","台棟企業有限公司","TAI DUNG ENTERPRISE CO., LTD.","高雄市大樹區九曲里瓦厝街九0巷二三弄八號一樓","1 F., No. 8, Aly. 23, Ln. 90, Wacuo St., Jiuqu Vil., Dashu Dist., Kaohsiung City 84045, Taiwan (R.O.C.)","戴O嫺","07-6522001","","無","無"
"76318999","19890520","20230328","樺林離型紙股份有限公司","HWA LIN RELEASE PAPER CO., LTD.","臺中市西屯區文心路3段241號12樓之2","12 F.-2, No. 241, Sec. 3, Wenxin Rd., Xitun Dist., Taichung City 407330, Taiwan (R.O.C.)","張O惠","049-2256237","049-2256767","有","有"
"76319532","19941028","20210814","旭宗工程股份有限公司","SHIUH TZONG ENGINEERING CO., LTD.","高雄市前鎮區一心一路241號10樓","10 F., No. 241, Yixin 1st Rd., Cianjhen Dist., Kaohsiung City 80606, Taiwan (R.O.C.)","謝O榮","07-7615149","07-7116949","有","有"
"76319694","20000322","20210815","尚昀實業有限公司","SHAND YUN INDUSTRIAL CO., LTD.","高雄市三民區鼎山街412號","No. 412, Dingshan St., Sanmin Dist., Kaohsiung City 80786, Taiwan (R.O.C.)","張O興","07-3300667","07-3312038","有","有"
"76319792","19870320","20230725","高準精密工業股份有限公司","EVERREADY PRECISION INDUSTRIAL CORP.","高雄市楠梓區東二街1號","No. 1, E. 2nd St., Nanzi Dist., Kaohsiung City 811632, Taiwan (R.O.C.)","顏O毅","07-3662966","07-3647421","有","有"
"76321050","19871022","20210813","鐘氏實業股份有限公司","SHO-JITSUGYO CORP.","高雄市左營區新上街143號","No. 143, Xinshang St., Zuoying Dist., Kaohsiung City 81360, Taiwan (R.O.C.)","鐘O聖","07-3431236","","無","無"
"76321306","20230529","20230529","冠鑫通運股份有限公司","Guanxin Express CO., LTD.","高雄市苓雅區興中一路228號1樓","1 F., No. 228, Xingzhong 1st Rd., Lingya Dist., Kaohsiung City 802033, Taiwan (R.O.C.)","許O菡","07-3386229","07-3386286","有","有"
"76321657","19960807","20220429","震螢企業有限公司","GNEN YING ENTERPRISE CO., LTD.","高雄市三民區大豐一路25號","No. 25, Dafeng 1st Rd., Sanmin Dist., Kaohsiung City 80779, Taiwan (R.O.C.)","何O秋英","07-3957082","07-3957084","有","有"
"76322023","19810729","20210813","良浩企業有限公司","TEBRA TRADING COMPANY","臺南市中西區大新街21巷23號","No. 23, Ln. 21, Daxin St., West Central Dist., Tainan City 70060, Taiwan (R.O.C.)","郭O惠玉","","","有","有"
"76323114","20031001","20230428","瑞暘行","RUI YANG HANG CO.","高雄市新興區復橫一路３２２號","No. 322, Fuheng 1st Rd., Xinxing Dist., Kaohsiung City 800006, Taiwan (R.O.C.)","黃O華","07-2217306","","有","有"
"76323711","19830419","20210812","政駒實業有限公司","PIGEON CO., LTD.","高雄市三民區建國三路46巷91號1樓","1 F., No. 91, Ln. 46, Jianguo 3rd Rd., Sanmin Dist., Kaohsiung City 80748, Taiwan (R.O.C.)","孫O芳吟","07-2711730","","有","有"
"76324079","19971114","20210813","建生工程企業有限公司","CHIEH SHIH TA INTERNATIONAL CO., LTD.","高雄市苓雅區中正一路56巷19號3樓之2","3F.-2, No. 19, Ln. 56, Zhongzheng 1st Rd., Lingya Dist., Kaohsiung City 80284, Taiwan (R.O.C.)","楊O里","07-3368215","","有","有"
"76324774","19970825","20230326","喜麟企業有限公司","SHELIN ENTERPRISE CO., LTD.","高雄市苓雅區泰豐街22號","No. 22, Taifeng St., Lingya Dist., Kaohsiung City 802015, Taiwan (R.O.C.)","蔡O翰","07-2248788","07-2243159","有","有"
"76326077","19810217","20210812","萊旭企業有限公司","LAI HSU ENTERPRISE CO., LTD.","高雄市鹽埕區新樂街201巷3號","No. 3, Ln. 201, Xinle St., Yancheng Dist., Kaohsiung City 80347, Taiwan (R.O.C.)","李O泉","07-5510835","","有","有"
"76326323","20150731","20221206","杉泰企業有限公司","SHAN TAY ENTERPRISE CO., LTD.","高雄市三民區春陽街242號2樓","2 F., No. 242, Chunyang St., Sanmin Dist., Kaohsiung City 807055, Taiwan (R.O.C.)","張O鵬","07-7338801","07-7321825","有","有"
"76326864","19970731","20210814","西惠工業股份有限公司","HIS HUI INDUSTRIAL CO., LTD.","高雄市仁武區竹工一巷6號","No. 6, Zhugong 1st Ln., Renwu Dist., Kaohsiung City 81448, Taiwan (R.O.C.)","陳O富","07-3721132","07-3720039","有","有"
"76326920","19811028","20230707","寶錄電子股份有限公司","BAO RUH ELECTRONIC CO., LTD.","高雄市三民區鼎強街285號","No. 285, Dingqiang St., Sanmin Dist., Kaohsiung City 807076, Taiwan (R.O.C.)","鐘O郎","07-3472000","07-3425000","有","有"
"76327224","19870831","20221115","積勝企業股份有限公司","GIBSON CHEMICAL CORPORATION","高雄市三民區大順二路147號11樓之2","11 F.-2, No. 147, Dashun 2nd Rd., Sanmin Dist., Kaohsiung City 807450, Taiwan (R.O.C.)","吳O德","07-3808511","07-3894598","有","有"
"76327370","19880606","20240220","同銧企業股份有限公司","GRAPE TRADING CO., LTD.","高雄市前鎮區一心一路243號11樓之2","11 F.-2, No. 243, Yixin 1st Rd., Qianzhen Dist., Kaohsiung City 806613, Taiwan (R.O.C.)","李O玉笑","07-7811507","","有","有"
"76327435","20010621","20210812","南憲企業行","NANN SHENG ENTERPRISE CO.","高雄市三民區吉林街１２號","No. 12, Jilin St., Sanmin Dist., Kaohsiung City 80757, Taiwan (R.O.C.)","許O","07-3117628","07-3216145","有","有"
"76327569","20090616","20210814","長辛機械工業有限公司","CHARNG SIEN MACHINERY INDUSTRIAL CO., LTD.","高雄市鳳山區鳳仁路92之28號","No. 92-28, Fengren Rd., Fengshan Dist., Kaohsiung City 83053, Taiwan (R.O.C.)","洪O松","07-7451433","","有","有"
"76327982","19881230","20221210","華南儀器有限公司","HUA NAN INSTRUMENTS CO., LTD.","高雄市三民區建國2路63之2號1樓","1 F., No. 63-2, Jianguo 2nd Rd., Sanmin Dist., Kaohsiung City 807026, Taiwan (R.O.C.)","陳O安","07-2240100","07-2232948","有","有"
"76331058","20020827","20210811","勝利號","VICTORY PORK CO.","高雄市三民區鳳南里３民第１公有零售市場甲字第２０號","No. 20, Fengnan Vil., Sanmin Dist., Kaohsiung City 807, Taiwan (R.O.C.)","洪O泰","08-7321023","08-7325079","有","有"
"76331141","19940127","20230710","榮普企業有限公司","RUNG PU ENTERPRISE INC.","高雄市苓雅區身修路37號6樓之2","6F.-2, No. 37, Shenxiu Rd., Lingya Dist.,  Kaohsiung City 802007, Taiwan (R.O.C.)","鍾O美","07-7273859","","無","無"
"76331310","19810515","20240218","名復貿易有限公司","MEAN FOO TRADING CO., LTD.","高雄市三民區瀋陽街107號","No. 107, Shenyang St., Sanmin Dist., Kaohsiung City 80759, Taiwan (R.O.C.)","鄭O文","07-3220871","07-3211897","有","有"
"76331796","19931210","20221224","國安製藥股份有限公司","KUO AN PHARMACEUTICAL CO., LTD.","高雄市仁武區高楠九街六十二號","No. 62, Gaonan 9th St., Renwu Dist., Kaohsiung City 814032, Taiwan (R.O.C.)","游O木","07-2916121","07-2916125","無","無"
"76331894","20180709","20210812","可愛行","KEAI HOME CO.","高雄市苓雅區仁德街１９號８樓","8 F., No. 19, Rende St., Lingya Dist., Kaohsiung City 80245, Taiwan (R.O.C.)","張O筑","07-3217808","07-3221108","有","有"
"76332388","19870213","20210814","格君企業有限公司","GER JUN CORPORATION","高雄市大寮區田單五街27號","No. 27, Tiandan 5th St., Daliao Dist., Kaohsiung City 83162, Taiwan (R.O.C.)","許O宏","07-7871663","07-7874914","有","有"
"76332802","19940801","20240907","福攸企業股份有限公司","LUCK STREAM CO., LTD.","臺北市大同區承德路1段44號6樓","6 F., No. 44, Sec. 1, Chengde Rd., Datong Dist., Taipei City 10355, Taiwan (R.O.C.)","林O讚(LamHokTsan)","03-6686964","","有","有"
"76332839","19920601","20210814","鑫喬企業股份有限公司","SHEEN JOY ENTERPRISE CO., LTD.","高雄市大寮區民貴街60巷9號","No. 9, Ln. 60, Mingui St., Daliao Dist., Kaohsiung City 83146, Taiwan (R.O.C.)","鄭O文","07-7034910","07-7034909","有","有"
"76333062","19961227","20240723","居美企業有限公司","CHU MAI ENTERPRISE CO., LTD.","高雄市苓雅區憲法路24巷7號1樓","1F., No. 7, Ln. 24, Xianfa Rd., Lingya Dist.,  Kaohsiung City 802014, Taiwan (R.O.C.)","","07-3227130","07-6528953","無","無"
"76333106","19811212","20211209","展曄企業有限公司","LAKESIDE INDUSTRIAL CO., LTD.","高雄市新興區八德一路316之51號9樓","9 F., No. 316-51, Bade 1st Rd., Xinxing Dist., Kaohsiung City 80050, Taiwan (R.O.C.)","蘇O懿","07-2379991-3","07-2352166-7","有","有"
"76333942","19951117","20210814","文偉工程有限公司","WUN WEAR CO., LTD.","高雄市三民區建德路210巷6弄5號5樓之3","5F.-3, No. 5, Aly. 6, Ln. 210, Jiande Rd., Sanmin Dist., Kaohsiung City 80782, Taiwan (R.O.C.)","陳O雄","07-3811474","","有","有"
"76334317","19921114","20230204","睿陽鋼鐵有限公司","RUIY YANG STEEL CO., LTD.","高雄市仁武區仁心路298號","No. 298, Renxin Rd., Renwu Dist., Kaohsiung City 814020, Taiwan (R.O.C.)","翁O寶桂","07-3830846","07-3814982","無","無"
"76334695","19940803","20210813","六晟企業有限公司","LEU CHERNG ENTERPRISE CO., LTD.","高雄市仁武區竹後里鳳仁路369巷28弄76號","No. 76, Aly. 28, Ln. 369, Fengren Rd., Zhuhou Vil., Renwu Dist., Kaohsiung City 81449, Taiwan (R.O.C.)","謝O德","07-3755661","07-3755663","有","有"
"76334766","19820327","20210813","江石企業有限公司","RIVER STONE ENTERPRISES CO., LTD.","臺南市永康區王行里興工路12號","No. 12, Xinggong Rd., Wangxing Vil., Yongkang Dist., Tainan City 71041, Taiwan (R.O.C.)","陳O德","06-2512581","","有","有"
"76334920","19980626","20230622","樹偉工程實業股份有限公司","SHUH WOEI INDUSTRIAL CO., LTD.","高雄市前鎮區瑞誠街10號9樓","9 F., No. 10, Ruicheng St., Qianzhen Dist., Kaohsiung City 806018, Taiwan (R.O.C.)","張O田","07-3850454","07-3921472","有","有"
"76335462","20201230","20230907","社團法人台灣好鄰居協會","Good Neighbors Taiwan Association","臺北市中正區延平南路１８５號6樓之2","6 F.-2, No. 185, Yanping S. Rd., Zhongzheng Dist., Taipei City 100057, Taiwan (R.O.C.)","黃O賢","0961166193","","有","有"
"76335786","19950914","20220112","玄暉企業有限公司","HSUEN HUEI ENTERPRISE CO., LTD.","新北市中和區和平街30號5樓","5 F., No. 30, Heping St., Zhonghe Dist., New Taipei City 23571, Taiwan (R.O.C.)","胡O博","02-27928518","","有","有"
"76335815","20011115","20210814","皇多企業有限公司","HWANE DUO ENTERPRISE CO., LTD.","高雄市三民區天民路85號3樓","3 F., No. 85, Tianmin Rd., Sanmin Dist., Kaohsiung City 80770, Taiwan (R.O.C.)","沈O旭","07-3816639","07-3800207","有","有"
