"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"43008609","19781124","20230720","金蘭食品股份有限公司","KIMLAN FOODS CO., LTD.","桃園市大溪區介壽路236號","No. 236, Jieshou Rd., Daxi Dist., Taoyuan City 335001, Taiwan (R.O.C.)","鍾O名","03-3801226","03-3800556","有","有"
"43013700","20160421","20250411","荷蘭商爾佢股份有限公司台灣分公司","RH MARINE NETHERLANDS B.V., TAIWAN BRANCH","臺北市信義區松仁路100號22樓","22 F., No. 100, Songren Rd., Xinyi Dist., Taipei City 11073, Taiwan (R.O.C.)","","","","無","無"
"43015307","20160426","20240123","英屬開曼群島商泰金投資控股股份有限公司台灣分公司","THAI KIN CO., LTD. TAIWAN BRANCH (CAYMAN)","臺北市中山區松江路152號13樓","13 F., No. 152, Songjiang Rd., Zhongshan Dist., Taipei City 104488, Taiwan (R.O.C.)","黃O修HUANG,CHENG-HSIU","02-25149960","02-25149961","有","有"
"43031502","19790414","20241115","台灣普利司通股份有限公司","BRIDGESTONE TAIWAN CO., LTD.","新竹縣湖口鄉鳳山村文化路1之1號","No. 1-1, Wenhua Rd., Fengshan Vil., Hukou Township,  Hsinchu County 303035, Taiwan (R.O.C.)","楊O","03-5981621","03-5981888","有","有"
"43031545","20160429","20250612","英屬維京群島商奧麗雅生醫股份有限公司台灣分公司","ATURIA NUTRACEUTICAL CORP. TAIWAN BRANCH (B.V.I.)","桃園市楊梅區青年路5-2號3樓","3 F., No. 5-2, Qingnian Rd., Yangmei Dist., Taoyuan City 32661, Taiwan (R.O.C.)","","","","無","無"
"43031600","20160506","20230324","美商輝瑞健康生醫股份有限公司台灣分公司","PFE WYETH-AYERST (ASIA) LLC, TAIWAN BRANCH (AMERICAN)","臺北市信義區松仁路100號42、43樓","43 F., No. 100, Songren Rd., Xinyi Dist., Taipei City 110016, Taiwan (R.O.C.)","葉O秋CellinaYeh","02-55752000","","無","無"
"43031778","20230606","20250411","英屬維京群島商捷斯洛工業有限公司台灣分公司","Jethro Industrial LTD. Taiwan Branch(VIRGIN ISLANDS (BRITISH))","新北市三重區三和路2段204號","No. 204, Sec. 2, Sanhe Rd., Sanchong Dist., New Taipei City 241048, Taiwan (R.O.C.)","朱O瑄CHU,YU-HSUAN","0922772710","","有","有"
"43033467","20160525","20221102","貝里斯商裕苑股份有限公司台灣分公司","(BELIZE) AMPLE CROWN INC. TAIWAN BRANCH","臺中市南屯區大英街640號","No. 640, Daying St., Nantun Dist., Taichung City 408033, Taiwan (R.O.C.)","曾O閔TSENGYU-MIN","","","無","無"
"43034275","19801017","20221015","中國超硬合金股份有限公司","CHINA HARD ALLOY CO., LTD.","桃園市龜山區楓樹里忠義路一段1066之1號","No. 1066-1, Sec. 1, Zhongyi Rd., Fengshu Vil., Guishan Dist., Taoyuan City 333032, Taiwan (R.O.C.)","王O君","03-3320673","03-3320795","有","有"
"43034310","20160722","20210816","薩摩亞商力永企業有限公司台灣分公司","POWER EVER ENTERPRISES LIMITED, TAIWAN BRANCH (SAMOA)","桃園市平鎮區雙連里民族路雙連2段118巷53弄27號","No. 27, Aly. 53, Ln. 118, Shuanglian Sec. 2, Minzu Rd., Shuanglian Vil., Pingzhen Dist., Taoyuan City 32451, Taiwan (R.O.C.)","林O諺LIN,TSUNG-YEN","03-4200676","","有","有"
"43036648","20161013","20241217","巴西商博斯資訊有限公司台灣分公司","POSITIVO TECNOLOGIA S.A. TAIWAN BRANCH (BRAZIL)","臺北市信義區信義路四段391號12樓","12 F., No. 391, Sec. 4, Xinyi Rd., Xinyi Dist., Taipei City 110601, Taiwan (R.O.C.)","ROGERIOLEALAMARAL","02-2785-1810","","有","有"
"43045007","20160429","20240702","香港商世慕斯科技貿易有限公司台灣分公司","SMOOTH TECH TRADING COMPANY LIMITED TAIWAN BRANCH (HONG KONG)","桃園市龜山區文東三街14號1樓","1 F., No. 14, Wendong 3rd St., Guishan Dist., Taoyuan City 33376, Taiwan (R.O.C.)","","","","無","無"
"43045604","20160524","20211130","英屬開曼群島商球學控股股份有限公司台灣分公司","CHOXUE INC., TAIWAN BRANCH (CAYMAN)","新北市淡水區新民街180巷28號5樓","5 F., No. 28, Ln. 180, Xinmin St., Tamsui Dist., New Taipei City 25153, Taiwan (R.O.C.)","何O成HO,KAI-CHENG","0223613639","","有","有"
"43051350","19771014","20230803","立松化工股份有限公司","LISSOM CHEMICAL INDUSTRIES LTD.","桃園市觀音區經建一路38號","No. 38, Jingjian 1st Rd., Guanyin Dist., Taoyuan City 328454, Taiwan (R.O.C.)","山O啓介","03-4389182","03-4389183","有","有"
"43051605","20160506","20210816","塞席爾商采興國際有限公司台灣分公司","TRIUMPH GOAL LTD. TAIWAN BRANCH (REPUBLIC OF SEYCHELLES)","臺北市信義區忠孝東路5段1-1號13樓","13 F., No. 1-1, Sec. 5, Zhongxiao E. Rd., Xinyi Dist., Taipei City 11071, Taiwan (R.O.C.)","李O梅LEE,JUI-MEI","","","有","有"
"43058804","19741128","20221021","日謄油墨工廠股份有限公司","JIHTENG PRINTING INK FACTORY CO., LTD.","臺北市中山區伊通街125巷4之1號","No. 4-1, Ln. 125, Yitong St., Zhongshan Dist., Taipei City 104075, Taiwan (R.O.C.)","張O興","02-25081173","02-25075772","有","有"
"43061239","20160510","20230224","貝里斯商艾琞國際有限公司台灣分公司","ESSENCE CHEMICAL CORP. TAIWAN BRANCH (BELIZE)","臺北市松山區吉祥里南京東路5段66巷2弄7號1樓","1 F., No. 7, Aly. 2, Ln. 66, Sec. 5, Nanjing E. Rd., Jixiang Vil., Songshan Dist., Taipei City 105033, Taiwan (R.O.C.)","蔣O達JIANG,MENG-DA","04-23285631","04-23190818","有","有"
"43061272","20160504","20250410","荷蘭商爾佢納衛股份有限公司台灣分公司","RH-NEV B.V. TAIWAN BRANCH (THE NETHERLANDS)","臺北市信義區松仁路100號22樓","22 F., No. 100, Songren Rd., Xinyi Dist., Taipei City 11073, Taiwan (R.O.C.)","","","","無","無"
"43061322","20160505","20250313","荷蘭商納衛斯佈股份有限公司台灣分公司","NEVESBU B.V. TAIWAN BRANCH (THE NETHERLANDS)","臺北市信義區松仁路100號22樓","22 F., No. 100, Songren Rd., Xinyi Dist., Taipei City 11073, Taiwan (R.O.C.)","","","","無","無"
"43071139","19761230","20230916","立帆科技股份有限公司","TOP-RANK TECHNOLOGIES CO., LTD.","桃園市蘆竹區長壽三街14號","No. 14, Changshou 3rd St., Luzhu Dist., Taoyuan City 338010, Taiwan (R.O.C.)","蔡O恒","(03)321-6791","(03)321-7497","有","有"
"43084423","20160524","20211130","香港商恆洲薄膜事業有限公司台灣分公司","HONG KONG THIN FILM TECHNOLOGY CORPORATION LIMITED,TAIWAN BRANCH","臺北市中山區民權西路48號9樓","9 F., No. 48, Minquan W. Rd., Zhongshan Dist., Taipei City 10449, Taiwan (R.O.C.)","金O音","02-28110355","","有","有"
"43084471","20221101","20231111","加拿大商氮化鎵系統有限公司台灣分公司","GAN SYSTEMS INC. Taiwan Branch (CANADA)","新竹市東區金山八街1號8樓","8 F., No. 1, Jinshan 8th St., East Dist., Hsinchu City 300063, Taiwan (R.O.C.)","柯O軒StephenScorfieldCoates,石曙菁SHIHShu-ching,Angela","03-6669500","","無","無"
"43086800","20160525","20210816","薩摩亞商日安商社有限公司台灣分公司","OLA LIFE CO., LTD. TAIWAN BRANCH (SAMOA)","臺北市士林區天山里中山北路七段150號1樓","1 F., No. 150, Sec. 7, Zhongshan N. Rd., Tianshan Vil., Shilin Dist., Taipei City 11151, Taiwan (R.O.C.)","林O?銓","03-2183082","03-2181582","有","有"
"43087603","20160513","20210816","薩摩亞商悅動聯網股份有限公司台灣分公司","SAMOA FUELSTATION INC. TAIWAN BRANCH","臺北市松山區民生東路4段80巷1弄16號","No. 16, Aly. 1, Ln. 80, Sec. 4, Minsheng E. Rd., Songshan Dist., Taipei City 10574, Taiwan (R.O.C.)","張O玲CHANG,SHU-LIN","0935555727","","無","無"
"43091000","20160511","20210816","香港商得利來福健康事業有限公司台灣分公司","DAILYLIFE HEALTHY BUSINESS LIMITED TAIWAN BRANCH HONG KONG","臺北市大安區忠孝東路4段221號12樓","12 F., No. 221, Sec. 4, Zhongxiao E. Rd., Da’an Dist., Taipei City 10690, Taiwan (R.O.C.)","孫O芬SUN,LAN-FEN","02-87718380","02-87718550","有","有"
"43098545","20121009","20210811","百合鮮花店","CRIN CO.","桃園市桃園區成功里中山東路３８號１樓","1 F., No. 38, Zhongshan E. Rd., Chenggong Vil., Taoyuan Dist., Taoyuan City 33048, Taiwan (R.O.C.)","王O寶珠","03-3330165","03-3340083","有","有"
"43098720","19741210","20211216","同良機械有限公司","TUNG LIANG MACHINERY MFG. CO., LTD.","桃園市桃園區桃鶯路104巷4之1號(2樓)","2 F., No. 4-1, Ln. 104, Taoying Rd., Taoyuan Dist., Taoyuan City 33067, Taiwan (R.O.C.)","陳O夫","02-27677460","","有","有"
"43099328","20171117","20210814","晉億運動工程有限公司","JIN YI Sports Engineering Co., Ltd.","金門縣烈嶼鄉上林村南塘9-1號","No. 9-1, Nantang, Lieyu Township, Kinmen County 89442, Taiwan (R.O.C.)","蔡O玲","0229338111","0229329606","有","有"
"43110800","20160520","20210815","宏碁智聯網投資控股股份有限公司","ACER BEINGWARE HOLDING INC.","臺北市松山區民福里復興北路369號7樓之5","7F.-5, No. 369, Fuxing N. Rd., Minfu Vil., Songshan Dist., Taipei City 10541, Taiwan (R.O.C.)","陳O聖","02-27195000","02-87125519","有","有"
"43111408","20200319","20230707","美商弼幄軟體有限公司台灣分公司","Beechwoods software,Inc.Taiwan Branch (U.S.A.)","新北市林口區文化三路一段39巷96號13樓","13F., No. 96, Ln. 39, Sec. 1,  Wenhua 3rd Rd., Linkou Dist.,  New Taipei City , Taiwan (R.O.C.)","喬O維JourdainHerveOlivierAlain","02-2746-0618","","無","無"
"43113905","20160524","20240416","復揚科技股份有限公司","FUYANG TECHNOLOGY CORPORATION","臺北市北投區立功街96號5樓","5 F., No. 96, Ligong St., Beitou Dist., Taipei City 11261, Taiwan (R.O.C.)","","03-6212268","03-5590150","無","無"
"43114209","19750416","20210812","光華化學股份有限公司","KUANG HWA CHEMICAL CO., LTD.","新竹市香山區南隘里南湖路3號","No. 3, Nanhu Rd., Nan’ai Vil., Xiangshan Dist., Hsinchu City 30095, Taiwan (R.O.C.)","陳O綸","03-5762131","035-762701","有","有"
"43114806","20160607","20210917","香港商阿姆斯壯地材有限公司台灣分公司","ARMSTRONG FLOORING HONGKONG LIMITED TAIWAN BRANCH","臺北市信義區基隆路1段155號12樓之8","12F.-8, No. 155, Sec. 1, Keelung Rd., Xinyi Dist., Taipei City 11070, Taiwan (R.O.C.)","謝O怡Hsien,Wen-I","","","有","有"
"43116918","19750719","20230519","全用工業股份有限公司","GENENIC CORPORATION","新北市林口區文化三路1段394巷36號9樓之2","9 F.-2, No. 36, Ln. 394, Sec. 1, Wenhua 3rd Rd., Linkou Dist., New Taipei City 244015, Taiwan (R.O.C.)","劉O芳","03-3618086","","無","無"
"43121481","19780530","20240529","宏益纖維工業股份有限公司","HONG YI FIBER IND. CO., LTD.","臺北市大同區塔城街66號6樓","6 F., No. 66, Tacheng St., Datong Dist., Taipei City 10343, Taiwan (R.O.C.)","施O賢","02-25521191","02-25523610","有","有"
"43122427","20160602","20210816","薩摩亞商環球採購股份有限公司台灣分公司","ONE GLOBAL SOURCING LIMITED, TAIWAN BRANCH, SAMOA","臺北市大安區復興南路一段126巷1號2樓之19","2F.-19, No. 1, Ln. 126, Sec. 1, Fuxing S. Rd., Da’an Dist., Taipei City 10666, Taiwan (R.O.C.)","翁O潔","02-29123087","","有","有"
"43124677","19950817","20230707","長榮化工業股份有限公司","EVERGREEN CHEMICAL INDUSTRY CO., LTD.","桃園市八德區永豐路381號","No. 381, Yongfeng Rd., Bade Dist., Taoyuan City 334015, Taiwan (R.O.C.)","盧O林","02-25965369","02-25953755","有","有"
"43125162","19760708","20230218","宏泰電工股份有限公司","HONG TAI ELECTRIC INDUSTRIAL CO., LTD.","桃園市觀音區樹林里國建一路2號","No. 2, Guojian 1st Rd., Shulin Vil., Guanyin Dist., Taoyuan City 328453, Taiwan (R.O.C.)","久O投資股份有限公司","02-27011000","02-27081100","有","有"
"43125493","20160524","20241127","香港商超威有限公司台灣分公司","Hong Kong SuperWings Trading Co., Limited Taiwan Branch","桃園市觀音區四維路142號2樓","2 F., No. 142, Siwei Rd., Guanyin Dist., Taoyuan City 328007, Taiwan (R.O.C.)","江O宏CHIANG,SHIH-HUNG","02-25210710","","有","有"
"43131208","19960106","20230810","利晉工程股份有限公司","LI JIN ENGINEERING CO., LTD.","桃園市桃園區中平路102號11樓之1","11 F.-1, No. 102, Zhongping Rd., Taoyuan Dist., Taoyuan City 330791, Taiwan (R.O.C.)","黃O隆","03-3269266","","有","有"
"43131283","20160603","20230131","英屬維京群島商華高時尚有限公司台灣分公司","VARCO FASHION GROUP LTD. TAIWAN BRANCH (B.V.I)","新北市新莊區新北大道3段216號11樓","11 F., No. 216, Sec. 3, New Taipei Blvd., Xinzhuang Dist., New Taipei City 242032, Taiwan (R.O.C.)","黃O鳴WONG,Hay-Ming","02-27723111","","有","有"
"43131299","19780118","20240614","利達機械工業股份有限公司","LIDA MACHINERY CO., LTD.","桃園市桃園區龍壽街273巷26號（2樓）","2F., No. 26, Ln. 273, Longshou St., Taoyuan Dist.,  Taoyuan City 330064, Taiwan (R.O.C.)","黃O明","03-3755536","03-3777233","有","有"
"43136246","19760304","20210930","亨通機械股份有限公司","HENG TONG MACHINERY CO., LTD.","桃園市大溪區仁善里8鄰仁德五街136號","No. 136, Rende 5th St., 8th Neighborhood, Renshan Vil., Daxi Dist., Taoyuan City 33545, Taiwan (R.O.C.)","曾O抱","03-3802101","03-3802123","有","有"
"43136604","19980919","20210811","嘉升實業社","CHEN SHENG FARM MACHINERY CO.","桃園市桃園區中埔里永安路1068巷26號1樓","1 F., No. 26, Ln. 1068, Yong’an Rd., Zhongpu Vil., Taoyuan Dist., Taoyuan City 33055, Taiwan (R.O.C.)","游O慧","03-3322803","03-3326969","有","有"
"43136626","20160527","20221223","貝里斯商雷詩比股份有限公司台灣分公司","RIGHT SPEED INC. TAIWAN BRANCH (BELIZE)","臺北市士林區忠誠路二段108號8樓","8 F., No. 108, Sec. 2, Zhongcheng Rd., Shilin Dist., Taipei City 111019, Taiwan (R.O.C.)","曾O文TSENG,YU-WEN","02-29277678","02-89216468","有","有"
"43137322","19950616","20241029","佳蘭食品企業股份有限公司","JIA LAN INTERNATIONAL CO., LTD.","臺北市內湖區新湖一路36巷36號3樓","3 F., No. 36, Ln. 36, Xinhu 1st Rd., Neihu Dist., Taipei City 11494, Taiwan (R.O.C.)","林O芬","02-87922036","02-87910277","有","有"
"43137441","19761116","20230926","東和樂器木業股份有限公司","TONG HO MUSICAL & WOODEN WORKS CO., LTD.","桃園市大溪區信義路226號","No. 226, Xinyi Rd., Daxi Dist., Taoyuan City 335012, Taiwan (R.O.C.)","陳O宏","03-3882215-7","","有","有"
"43137456","19750523","20210814","東濱塗料股份有限公司","TONG PING PAINT CO., LTD.","桃園市大溪區信義路493巷2號","No. 2, Ln. 493, Xinyi Rd., Daxi Dist., Taoyuan City 33554, Taiwan (R.O.C.)","黃O振","03-388-2250","02-388-2819","有","有"
"43137701","19921124","20210811","協大木器行","SHIE TA LUMBER CO.","桃園市大溪區福仁里和平路７６號１樓","1 F., No. 76, Heping Rd., Furen Vil., Daxi Dist., Taoyuan City 33541, Taiwan (R.O.C.)","李O榮","03-3883529","03-3881529","有","有"
"43137977","20160615","20210816","香港商綠點能源有限公司台灣分公司","RECONERGY(HONG KONG) LIMITED TAIWAN BRANCH","高雄市苓雅區三多四路63號7樓之8","7F.-8, No. 63, Sanduo 4th Rd., Lingya Dist., Kaohsiung City 80247, Taiwan (R.O.C.)","TOomasJoOannesUiterwaal","02-22300419","02-22307876","有","有"
"43138482","20161102","20210816","德商克倫克包裝服務有限公司台灣分公司","KLENK VERPACKUNGSSERVICE GMBH TAIWAN BRANCH (GERMANY)","臺北市信義區信義路5段7號37樓","37 F., No. 7, Sec. 5, Xinyi Rd., Xinyi Dist., Taipei City 11049, Taiwan (R.O.C.)","克O蒂亞ClaudiaKlenk","02-27920864","02-27918701","有","有"
"43139623","19740925","20240420","東生紡織企業股份有限公司","TUNG SUN TEXTILE ENTERPRISE CO., LTD.","桃園市桃園區中成里永安路385巷1號10樓之3","10 F.-3, No. 1, Ln. 385, Yong’an Rd., Zhongcheng Vil., Taoyuan Dist., Taoyuan City 330724, Taiwan (R.O.C.)","葉O芳","03-3610111-5","03-3676688","有","有"
"43140797","19880519","20210815","天寶實業股份有限公司","TIEM PO CO., LTD.","新北市三重區中央南路51號5樓","5 F., No. 51, Zhongyang S. Rd., Sanchong Dist., New Taipei City 24142, Taiwan (R.O.C.)","廖O熹","03-4734158","","有","有"
"43141439","20160606","20230202","薩摩亞商采鴻寧雲服務股份有限公司台灣分公司","CAI HUNG NING CLOUD APPLICATION SERVICES CO., LTD. TAIWAN BRANCH (SAMOA)","臺北市內湖區西康里基湖路32號2樓","2 F., No. 32, Jihu Rd., Xikang Vil., Neihu Dist., Taipei City 114699, Taiwan (R.O.C.)","林O德Lin,Shan-Teh","07-627-8888","07-9723401","有","有"
"43143648","20160607","20210816","新加坡商必威數碼有限公司台灣分公司","BITWAVE DIGITAL CO., LTD. TAIWAN BRANCH (SINGAPORE)","高雄市新興區民生一路56號12樓之2","12F.-2, No. 56, Minsheng 1st Rd., Xinxing Dist., Kaohsiung City 80045, Taiwan (R.O.C.)","邱O益ChuanYiChiu","07-2229128","07-2229130","無","無"
"43144040","20190925","20220302","香港商盛匯信息科技有限公司台灣分公司","BANCLOGIX SYSTEM CO., LIMITED TAIWAN BRANCH(H.K.)","臺北市信義區松仁路97號17樓","17 F., No. 97, Songren Rd., Xinyi Dist., Taipei City 11073, Taiwan (R.O.C.)","邱O薇CHIUYU-WEI","02-77109888","","有","有"
"43144837","20160613","20240507","香港商女媧創造股份有限公司台灣分公司","NUWA ROBOTICS (HK) LIMITED TAIWAN BRANCH","臺北市松山區敦化北路102號6樓","6 F., No. 102, Dunhua N. Rd., Songshan Dist., Taipei City 105405, Taiwan (R.O.C.)","郭O宗Guo,Liou-Tzung","02-25065108","","有","有"
"43147004","20160606","20210816","日商超級計算科技股份有限公司台灣分公司","HPC SYSTEMS INC. TAIWAN BRANCH (JAPAN)","新北市新店區寶中路92號4樓之4","4F.-4, No. 92, Baozhong Rd., Xindian Dist., New Taipei City 23144, Taiwan (R.O.C.)","小O鉄平ONOTEPPEI","02-89193650","02-89193662","有","有"
"43147546","19830906","20241017","欣桃天然氣股份有限公司","SHIN-TAO NATURAL GAS CORP.","桃園市桃園區法治路10號1-6樓","1-6F., No. 10, Fazhi Rd., Taoyuan Dist.,  Taoyuan City 330026, Taiwan (R.O.C.)","房O宏","03-3352191","03-3375432","有","有"
"43148003","20160630","20220903","大陸商深圳怡鈦積科技股份有限公司台灣分公司","SHENZHEN ETOUCH TECHNOLOGY CO., LTD. TAIWAN BRANCH (CHINA)","桃園市中壢區洽溪里永順三街50號1樓","1 F., No. 50, Yongshun 3rd St., Qiaxi Vil., Zhongli Dist., Taoyuan City 320014, Taiwan (R.O.C.)","林O文","03-2223377","","有","有"
"43148051","20231018","20231018","台福海悅漁業實業有限公司","Tai Fu Hai Yue Fishery Industrial CO., LTD.","連江縣北竿鄉白沙村47號6樓","6 F., No. 47, Baisha Vil., Beigan Township, Lienchiang County 210006, Taiwan (R.O.C.)","張O財","0910603948","0902288520","有","有"
"43148778","20160615","20210816","新加坡商布勒亞洲有限公司台灣分公司","BUHLER ASIA PRIVATE LIMITED TAIWAN BRANCH (SINGAPORE)","新竹縣竹北市成功一街156號4樓","4 F., No. 156, Chenggong 1st St., Zhubei City, Hsinchu County 30264, Taiwan (R.O.C.)","曾O進TSENG,YUAN-CHIN","03-5507373","03-5509393","有","有"
"43150008","20160606","20220810","丹麥商優傲科技股份有限公司台灣分公司","UNIVERSAL ROBOTS A/S, TAIWAN BRANCH (DENMARK)","臺北市內湖區瑞光路360號4樓、4樓之1、4樓之2、4樓之3","4 F., No. 360, Ruiguang Rd., Neihu Dist., Taipei City 11492, Taiwan (R.O.C.)","JOttOBayWithOrs","02-87291138","02-87291112","有","有"
"43150302","20160606","20210816","貝里斯商詠興有限公司台灣分公司","FAITHFUL GROUP CORP. TAIWAN BRANCH (BELIZE)","新北市八里區博物館路143號","No. 143, Museum Rd., Bali Dist., New Taipei City 24947, Taiwan (R.O.C.)","張O雄CHANG,LIEN-HSIUNG","02-26192633","","有","有"
"43159401","20161006","20230223","德商偉孚技術服務有限公司台灣分公司","WFI INFRASTRUCTURE GMBH TAIWAN BRANCH, GERMANY","臺北市松山區光復北路11巷35號3樓","3 F., No. 35, Ln. 11, Guangfu N. Rd., Songshan Dist., Taipei City 105410, Taiwan (R.O.C.)","廖O恩Hui-EnLiao","02-23954886#112","02-23951580","有","有"
"43161309","20160614","20210816","英商士磐科技股份有限公司台灣分公司","MGR TECH. CORP. LIMITED TAIWAN BRANCH (U.K.)","臺中市西屯區市政路386號18樓之6","18F.-6, No. 386, Shizheng Rd., Xitun Dist., Taichung City 40757, Taiwan (R.O.C.)","林O芬KO-FUNLIN","04-22586003","04-22586002","有","有"
"43162200","20160613","20210814","宏碁雲端技術服務股份有限公司","ACER CLOUD TECHNOLOGY (TAIWAN) INC.","臺北市松山區復興北路369號7樓之5","7F.-5, No. 369, Fuxing N. Rd., Songshan Dist., Taipei City 10541, Taiwan (R.O.C.)","施O輝","02-27195000","02-87125519","有","有"
"43173902","20160620","20210816","薩摩亞商大洋油脂股份有限公司台灣分公司","(SAMOA) BIG OCEAN TRADING., LTD. TAIWAN BRANCH","臺北市松山區延壽街402巷3弄21號1樓","1 F., No. 21, Aly. 3, Ln. 402, Yanshou St., Songshan Dist., Taipei City 10577, Taiwan (R.O.C.)","林O恭LINCHIHKUNG","04-22065572","04-22024483","無","無"
"43177055","20160617","20210816","香港商晉星亞洲有限公司台灣分公司","Bright Gain ( Asia ) Limited Taiwan Branch (HK)","桃園市大園區航翔路5號6樓之4","6F.-4, No. 5, Hangxiang Rd., Dayuan Dist., Taoyuan City 33747, Taiwan (R.O.C.)","鄭O尼ChengTunNei","03-3995059","","有","有"
"43180707","20160615","20241023","英屬安吉拉商美陽拉鏈有限公司台灣分公司","SKY ZIPPER CO., LTD. TAIWAN BRANCH (ANGUILLA, B.W.I.)","臺南市永康區五王里中山東路142號5樓之6","5 F.-6, No. 142, Zhongshan E. Rd., Wuwang Vil., Yongkang Dist., Tainan City 710035, Taiwan (R.O.C.)","杜O聯TU,CHIA-LIEN","06-2094845","06-2096796","無","無"
"43185409","20210813","20210815","東里營造有限公司","DONG LI CONSTRUCTION LTD.","金門縣金城鎮西門里珠浦西路50巷10弄1號2樓","2 F., No. 1, Aly. 10, Ln. 50, Zhupu W. Rd., Ximen Vil., Jincheng Township, Kinmen County 89344, Taiwan (R.O.C.)","何O","082-322308","","有","有"
"43191373","20181127","20210816","英屬安奎拉商艾沛斯國際股份有限公司台灣分公司","APEX PROCESS TECHNOLOGY CORP. TAIWAN BRANCH (ANGUILLA)","高雄市苓雅區意誠里新光路38號26樓之3","26F.-3, No. 38, Xinguang Rd., Yicheng Vil., Lingya Dist., Kaohsiung City 80247, Taiwan (R.O.C.)","林O釧LIN,YEN-CHUAN","07-9735135#5002","07-3341838","有","有"
"43195785","20160627","20231123","韓商咖菲二十四貿易有限公司台灣分公司","CAFE24 CORP. TAIWAN BRANCH (KOREA)","臺北市松山區復興北路369號4樓","4 F., No. 369, Fuxing N. Rd., Songshan Dist., Taipei City 105001, Taiwan (R.O.C.)","李O碩LeeJaesuk","02-25465310","02-25465311","有","有"
