"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"20036499","20050629","20210812","正和五金行","JENG HER HARDWARE CO.","雲林縣褒忠鄉中民村中正路98號1樓","1 F., No. 98, Zhongzheng Rd., Baozhong Township, Yunlin County 63441, Taiwan (R.O.C.)","吳O智","05-6914229","","有","有"
"20037552","20231215","20231215","南山號","Nanshan hao Workshop","雲林縣北港鎮樹腳里裕民街一六號","No. 16, Yumin St., Shujiao Vil., Beigang Township, Yunlin County 651011, Taiwan (R.O.C.)","林O享","05-7811741","","有","有"
"20039215","20150728","20150728","保證責任雲林縣山內聯合社區合作農場","GUARANTEE RESPONSIBILITY YUNLIN COUNTY YAMAUCHI UNION COMMUNITY COOPERATION FARM","雲林縣元長鄉長北村中山路２６０號","NO.260, ZHONGSHAN RD., YUANCHANG TOWNSHIP, YUNLIN COUNTY 655, TAIWAN (R.O.C.)","吳O久","05-7886858","05-7881485","有","有"
"20042892","20070125","20161219","保證責任雲林縣口湖漁類生產合作社","GUARANTEE LIABILITY YUN-LIN COUNTY KO-FWU FISHES COOPERATION","雲林縣口湖鄉崙東村民生路１之９０號","NO.1-90, MINSHENG ROAD, LUNTONG VILLAGE, KOUHU TOWNSHIP, YUNLIN COUNTY 65345, TAIWAN (R.O.C.)","王O強","05-7992662","05-7992959","有","有"
"20043105","20150323","20150323","保證責任雲林縣莿桐合作農場","CIHTONG COOPERATIVE FARM","雲林縣莿桐鄉埔子村埔子路１１－１號","NO.11-1, PUZI, CITONG TOWNSHIP, YUNLIN COUNTY 647, TAIWAN (R.O.C.)","李O騰","05-5842722","05-5849953","有","有"
"20043549","20020612","20210811","文豪商行","WEN HAUR COMPANY","雲林縣斗南鎮石溪里中和路四七號一樓","1 F., No. 47, Zhonghe Rd., Shixi Vil., Dounan Township, Yunlin County 63048, Taiwan (R.O.C.)","李O珍","05-5955722","05-5955723","有","有"
"20046068","20120718","20210812","尾園紡織廠","WEI YUAN TEXTILE FACTORY","雲林縣虎尾鎮埒內里19鄰尾園21之1號","No. 21-1, Weiyuan, 19th Neighborhood, Lenei Vil., Huwei Township, Yunlin County 63254, Taiwan (R.O.C.)","黃O華","05-6221991","","有","有"
"20046378","20031003","20210812","正一心冷熱飲","JHENG YI DRINK SHOP","雲林縣斗六市三平里上海路一七四號一樓","1 F., No. 174, Shanghai Rd., Sanping Vil., Douliu City, Yunlin County 64048, Taiwan (R.O.C.)","胡O益","04-8927806","04-8927494","有","有"
"20052363","20240604","20240604","永大傢俱","YONG DA,JIA-JU STORE","花蓮縣花蓮市國裕里中央路４段168之1號１樓","1 F., No. 168-1, Sec. 4, Zhongyang Rd., Guoyu Vil., Hualien City, Hualien County 970032, Taiwan (R.O.C.)","陳O容","038566937","","有","有"
"20055919","20021210","20210812","宇皇水電工程行","HUAN YU PLUMBER & ELECTRICIAN CO.","花蓮縣吉安鄉福興村吉安路三段二十一號一樓","1 F., No. 21, Sec. 3, Ji’an Rd., Ji’an Township, Hualien County 97364, Taiwan (R.O.C.)","彭O東","03-8525912","","有","有"
"20060032","20041229","20230112","金永川石材","JE YUNG CHUAN STONE CO.","花蓮縣吉安鄉永安村北安街160巷5號","No. 5, Ln. 160, Bei'an St., Yong'an Vil., Ji’an Township,  Hualien County 973041, Taiwan (R.O.C.)","吳O治","03-8538178","03-8534190","無","無"
"20069553","20010329","20210811","億勝行","I SHENG STORE","花蓮縣玉里鎮泰昌里民族街21號","No. 21, Minzu St., Taichang Vil., Yuli Township, Hualien County 98142, Taiwan (R.O.C.)","李O淵","03-8571030","03-8561727","有","有"
"20083788","20230724","20230724","中華民國博物館學會","Chinese Association of Museums","臺北市中正區館前路７１號５樓","5 F., No. 71, Guanqian Rd., Zhongzheng Dist., Taipei City 100011, Taiwan (R.O.C.)","洪O佑","02-23822699#5604","","有","有"
"20085982","20080324","20080324","中華民國水產種苗協會","TAWIN FISH BREEDING ASSOCIATION","高雄市前鎮區漁港中一路２號４樓４０７室","RM.407, 4F., NO.2, YU-GANG MIDDLE 1ST RD., CHIEN-CHEN DISTRICT, KAOHSIUNG, TAIWAN, R.O.C.","丁O源","07-8136870","07-8136871","有","有"
"20091324","20180727","20180727","財團法人慈化文教基金會","Cihua Cultural and Educational Foundation","新北市三峽區紫微南路９號","NO.9, ZIWEI S. RD., SANXIA DIST., NEW TAIPEI CITY 23743, TAIWAN (R.O.C.)","黃O儒","02-26682333","02-26681632","有","有"
"20095861","20090731","20090731","中國藝術協會","ZHONG GUO YI SHU XIE HUI","臺北市士林區文林路６３９號２樓","2F., NO.639, WUNLIN RD., SHIHLIN DIST., TAIPEI CITY 11159, TAIWAN","于O齡","28312855","28330827","有","有"
"20096691","20190410","20190410","財團法人富邦藝術基金會","FUBON ART FOUNDATION","臺北市大安區仁愛路４段２５８號３樓","3F., NO. 258, SEC. 4, REN-AI RD., DA-AN DIST., TAIPEI CITY 10687, TAIWAN (R.O.C.)","蔡O湘薰","02-27546655","","有","有"
"20097214","20120824","20190722","財團法人基督教真理文化傳播基金會","OUR DAILY BREAD MINISTRIES FOUNDATION","臺北市大同區重慶北路三段１９９號１１樓","11F., NO.199, SEC. 3, CHONGQING N. RD., DATONG DIST., TAIPEI CITY 10369, TAIWAN (R.O.C.)","葉O敏","02-25855340","02-25855349","有","有"
"20100082","20060728","20210812","聖祖貢糖店","SHENG ZU GONG TANG SHOP","金門縣金寧鄉盤山村盤果路200號","No. 200, Panguo Rd., Jinning Township, Kinmen County 89248, Taiwan (R.O.C.)","葉O湖","082-323456","082-320588","有","有"
"20100891","20011224","20240501","強記商店","CHANG JIH CO.","金門縣金城鎮金山路121巷11弄22號","No. 22, Aly. 11, Ln. 121, Jinshan Rd., Jincheng Township, Kinmen County 893010, Taiwan (R.O.C.)","許O禮","04-23114989","04-23115211","有","有"
"20101527","20061211","20210811","捷勝商店","AGILELY CONPUER STORE","金門縣金寧鄉湖埔村埔後40之7號","No. 40-7, Puhou, Jinning Township, Kinmen County 89244, Taiwan (R.O.C.)","張O美","082-323727","082-323357","有","有"
"20101651","20190729","20210811","禹凡工程行","Yu Fan engineering line Co.","金門縣金城鎮賢庵里庵前1號","No. 1, Anqian, Xian’an Vil., Jincheng Township, Kinmen County 89348, Taiwan (R.O.C.)","陳O明","0937397700","082-325938","有","有"
"20102053","20060801","20210811","天工中興路分店","TIAN-GONG CO. JHONGSING ROAD BRANCH","金門縣金城鎮中興路１６１巷１１號","No. 11, Ln. 161, Zhongxing Rd., Jincheng Township, Kinmen County 89347, Taiwan (R.O.C.)","盧O緞","082-323727","082-323357","有","有"
"20102096","20180801","20210811","晨曜工程行","Morning yao engineering line Co.","金門縣金城鎮東門里金山路121巷15弄25號","No. 25, Aly. 15, Ln. 121, Jinshan Rd., Dongmen Vil., Jincheng Township, Kinmen County 89348, Taiwan (R.O.C.)","陳O琳","0952102603","082-328234","有","有"
"20102125","20140901","20210811","邵維資訊","SHAO WEI INFORMATION CO.","金門縣金寧鄉盤山村頂堡１３８號","No. 138, Dingbao, Jinning Township, Kinmen County 89250, Taiwan (R.O.C.)","翁O河","082-372259","082-372283","有","有"
"20102429","20060803","20210812","百能文具行","HUNDRED-ABILT STATIONER CO.","金門縣金城鎮南門里民族路２５８號","No. 258, Minzu Rd., Nanmen Vil., Jincheng Township, Kinmen County 89347, Taiwan (R.O.C.)","蘇O元","082-323727","082-323357","有","有"
"20102482","20040520","20210811","翔合實業社","SHIANG HE CONSTRUCTION MATERIAL ENTERPRISE CO.","金門縣金城鎮西門里環島北路一段61號","No. 61, Sec. 1, Huandao N. Rd., Ximen Vil., Jincheng Township, Kinmen County 89350, Taiwan (R.O.C.)","翁O利","082-326279","082-323202","有","有"
"20102618","20010821","20210812","冠傑建材行","MASTERPIECE CONSTRUCTIONAL MATERIALS CO.","金門縣金城鎮東門里環島西路一段２８號１樓","1 F., No. 28, Sec. 1, Huandao W. Rd., Dongmen Vil., Jincheng Township, Kinmen County 89345, Taiwan (R.O.C.)","許O猛","(082)320970","(082)320634","有","有"
"20102716","20091202","20210812","和信工程行","WITH LETTER PROJECT CO.","金門縣金城鎮東門里浯江北堤路１６號７樓之一","7F.-1, No. 16, Wujiangbeiti Rd., Dongmen Vil., Jincheng Township, Kinmen County 89345, Taiwan (R.O.C.)","王O輝","082-337854","082-337864","有","有"
"20103089","20071220","20210812","紅高粱餅店伯玉分店","HONG GAO LIANG BING SHOP BO YU BRANCH","金門縣金寧鄉盤山村盤果路２００之１號","No. 200-1, Panguo Rd., Jinning Township, Kinmen County 89248, Taiwan (R.O.C.)","洪O萍","082-373351","082-373565","有","有"
"20103519","20021004","20210812","正平","CHEAN PAEN SHOP","金門縣金城鎮東門里菜市場３０號","No. 30, Dongmen Vil., Jincheng Township, Kinmen County 893, Taiwan (R.O.C.)","李OO","04-23114989","04-23115211","有","有"
"20103617","20110504","20110504","金門縣農會供銷部","KINMEN FARMERS' ASSOCIATION","金門縣金城鎮民生路６號","NO.6, MINSHENG RD., JINCHENG TOWNSHIP, KINMEN COUNTY 893, TAIWAN (R.O.C.)","黃O堆","082-327324","082-325383","有","有"
"20103692","20090520","20210812","展悅西點麵包坊","ZHAN YUE WESTERN-STYLE PASTRY BREAD CO.","金門縣金城鎮南門里民族路152號","No. 152, Minzu Rd., Nanmen Vil., Jincheng Township, Kinmen County 89347, Taiwan (R.O.C.)","洪O文","082-322961","082-322505","有","有"
"20103790","20060713","20230111","儒達國際貿易企業社","KINMEN RUDA ENTERPRISE CO.","金門縣金城鎮東門里環島西路１段２８號","No. 28, Sec. 1, Huandao W. Rd., Dongmen Vil., Jincheng Township, Kinmen County 893015, Taiwan (R.O.C.)","黃O澤","082-373595","082-328841","無","無"
"20104046","20060908","20210812","高梁屋企業社","SORGHUM ROOM STORE","金門縣金沙鎮何斗里環島北路三段435號","No. 435, Sec. 3, Huandao N. Rd., Hedou Vil., Jinsha Township, Kinmen County 89049, Taiwan (R.O.C.)","張O佳","082-312533","","有","有"
"20104806","20060814","20250212","金來順商行","JINLAISHUN STORE","金門縣金湖鎮新市里復興路７４號","No. 74, Fuxing Rd., Xinshi Vil., Jinhu Township, Kinmen County 89148, Taiwan (R.O.C.)","陳O華","082-323727","082-323357","有","有"
"20104968","20160826","20210811","正文工程行","ZHENG WEN ENGINEERING CO.","金門縣烈嶼鄉上歧村青歧２８之１號","No. 28-1, Lieyu Township, Kinmen County 894, Taiwan (R.O.C.)","李O俊","082-362158","082-363809","有","有"
"20105431","20240705","20240705","莉豐建材工程行","LI FENG Building Materials Engineering Company","金門縣金湖鎮瓊林里小徑７３號","No. 73, Xiaojing, Qionglin Vil., Jinhu Township, Kinmen County 891003, Taiwan (R.O.C.)","張O","","","有","有"
"20105538","20031008","20210811","利安茶行","LIN AN TEA SHOP","金門縣金湖鎮新市里武德新莊自強路９之１號","No. 9-1, Ziqiang Rd., Wudexinzhuang, Xinshi Vil., Jinhu Township, Kinmen County 89142, Taiwan (R.O.C.)","陳O棧","082-332-414","082-332-414","有","有"
"20105559","20101227","20230414","順平海運行","SHUN PING SHIPPING HANG","金門縣金湖鎮山外里山外26之3號","No. 26-3, Shanwai, Shanwai Vil., Jinhu Township,  Kinmen County 891004, Taiwan (R.O.C.)","李O揚","082-335382","","有","有"
"20126421","20220524","20240709","金門高粱酸白菜工坊","Kinmen Kaoliang Sour Cabbage Workshop","金門縣金沙鎮汶沙里東埔１１之１號","No. 11-1, Dongpu, Wensha Vil., Jinsha Township, Kinmen County 890006, Taiwan (R.O.C.)","唐O晟","02-23374308","02-23374527","有","有"
"20127505","20010410","20210812","嘉峰礦業行","JIA FENG MINERAL CO.","金門縣金湖鎮新湖里林兜３１號（限第壹層及辦公室使用）","No. 31, Lindou, Xinhu Vil., Jinhu Township, Kinmen County 89141, Taiwan (R.O.C.)","呂O淵","082-332892","082-335219","有","有"
"20128271","20080715","20210811","金湖聯","JIN HU LIAN CO.","金門縣金湖鎮新市里武德新莊自強路２１號","No. 21, Ziqiang Rd., Wudexinzhuang, Xinshi Vil., Jinhu Township, Kinmen County 89142, Taiwan (R.O.C.)","蔡O洋","082-333372","082-335372","有","有"
"20128357","20020711","20210811","石在砂石水泥預拌廠","SHYR TZAI GRAVEL CEMENT FACTORY","金門縣金湖鎮蓮庵里三谿橋２０號","No. 20, Sanqi Bridge, Lian’an Vil., Jinhu Township, Kinmen County 89141, Taiwan (R.O.C.)","陳O在","08-2337189","08-2337189","有","有"
"20128808","20071214","20210812","御饍房","YU SHAN FANG CO.","金門縣金湖鎮新市里復興路１段１８號","No. 18, Sec. 1, Fuxing Rd., Xinshi Vil., Jinhu Township, Kinmen County 89142, Taiwan (R.O.C.)","翁O旋","082-335113","082-336867","有","有"
"20130874","20120601","20230608","宏財金香店","HUNG TSAI JIN SHIANG STORE","新竹市東區三民里民族路223號一樓","1 F., No. 223, Minzu Rd., Sanmin Vil., East Dist., Hsinchu City 300004, Taiwan (R.O.C.)","楊O美","03-5277909","03-5277920","無","無"
"20138475","19991102","20210811","佑鑫工業社","YUO SHIN INDUSTRY CO.","新竹市香山區虎山里延平路二段７２７巷１６號","No. 16, Ln. 727, Sec. 2, Yanping Rd., Hushan Vil., Xiangshan Dist., Hsinchu City 30090, Taiwan (R.O.C.)","王O永紅","03-5382597","03-380539","有","有"
"20139299","20021014","20210811","豐柏青果行","FENGBO CO.","新竹市東區復中里經國路一段四一一號","No. 411, Sec. 1, Jingguo Rd., Fuzhong Vil., East Dist., Hsinchu City 30059, Taiwan (R.O.C.)","鄭O超","03-5201130","","有","有"
"20140583","20031016","20210811","外星人商行","ET COMPANY","新竹市東區前溪里公道五路三段477-1號一樓","1 F., No. 477-1, Sec. 3, Gongdao 5th Rd., Qianxi Vil., East Dist., Hsinchu City 30069, Taiwan (R.O.C.)","邱O仁","03-535-3877","03-542-8068","有","無"
"20141035","20141205","20210812","最愛禮品贈品商行","ZUI AI TECHNOLOGY COMPANY","新竹市東區頂竹里東南街九六巷三二號一樓","1 F., No. 32, Ln. 96, Dongnan St., Dingzhu Vil., East Dist., Hsinchu City 30062, Taiwan (R.O.C.)","鄭O興","03-5254332","","有","有"
"20141210","20001130","20230321","潤泰汽車商行","RUENNTAY MOTORS CO.","新竹市東區東勢里東明街178號一樓","1 F., No. 178, Dongming St., Dongshi Vil., East Dist., Hsinchu City 300041, Taiwan (R.O.C.)","鄭O全","03-5538189","03-5530373","有","有"
"20142816","20000407","20210811","大友企業社","TA YUIO COMPANY","新竹縣新豐鄉崎頂村建興路二段443巷8號","No. 8, Ln. 443, Sec. 2, Jianxing Rd., Xinfeng Township, Hsinchu County 30471, Taiwan (R.O.C.)","楊O仁","03-5339939","03-5355766","有","有"
"20142908","20041111","20210811","大驊機械五金行","TA HUA CO.","新竹市東區水源里中華路一段１４９號一樓","1 F., No. 149, Sec. 1, Zhonghua Rd., Shuiyuan Vil., East Dist., Hsinchu City 30060, Taiwan (R.O.C.)","吳O盛","03-5425959","03-5423541","有","有"
"20144841","20090527","20210811","升利工業社","SYNLYI GLASS INDUSTRIAL CO.","新竹市北區南勢里延平路一段四二三號一樓","1 F., No. 423, Sec. 1, Yanping Rd., Nanshi Vil., North Dist., Hsinchu City 30048, Taiwan (R.O.C.)","魏O惠","035246946","035247071","有","有"
"20145320","20190426","20210811","平雲工程顧問企業社","Ping Yun Engineering Consultants Co.","新竹市東區高峰里高翠路二七七巷二弄一二號一樓( 僅供辦公室使用)","1 F., No. 12, Aly. 2, Ln. 277, Gaocui Rd., Gaofeng Vil., East Dist., Hsinchu City 30064, Taiwan (R.O.C.)","黃O璧","0935104749","03-5771425","有","有"
"20146469","19990827","20210811","昱強企業社","EVER BETTER HARDWARE CO.","新竹市東區文華里國華街六一號一樓","1 F., No. 61, Guohua St., Wenhua Vil., East Dist., Hsinchu City 30050, Taiwan (R.O.C.)","陳O欽","03-5333652","03-5423527","有","有"
"20151835","19970926","20210812","華宏企業社","HWA HORNG CHIH YEH CO.","臺南市南區松安里興南街252巷66弄25號2樓","2 F., No. 25, Aly. 66, Ln. 252, Xingnan St., Song’an Vil., South Dist., Tainan City 70257, Taiwan (R.O.C.)","朱O風","06-2625474","","有","有"
"20152172","20090728","20210812","東洋電機廠","TONG YONG ELECTRIC FACTORY","臺南市安南區海西里海環街308號1樓","1 F., No. 308, Haihuan St., Haixi Vil., Annan Dist., Tainan City 70953, Taiwan (R.O.C.)","徐O頡","06-2470051","06-2455664","有","有"
"20153334","20001122","20210811","怡美出版社","YIMEI COMPANY","臺南市東區崇信里崇信街70號1樓","1 F., No. 70, Chongxin St., Chongxin Vil., East Dist., Tainan City 70156, Taiwan (R.O.C.)","李O敏","06-2342711","06-2361477","有","有"
"20153587","20090211","20221014","帆船食品廠","SAILBOAT FOOD COMPANY","臺南市安南區新順里永安路22號","No. 22, Yong’an Rd., Xinshun Vil., Annan Dist., Tainan City 70969, Taiwan (R.O.C.)","洪O源","06-3557317","","有","有"
"20154468","20020704","20241107","尚億石材行","SHANG YI STONE CO.","臺南市安平區平通里育平八街37號1樓","1 F., No. 37, Yuping 8th St., Pingtong Vil., Anping Dist., Tainan City 708012, Taiwan (R.O.C.)","宋O賓","06-2657258","06-2657256","無","無"
"20155332","20011225","20210811","宏益肉舖","HORNG RIN CO.","臺南市東區崇學里崇德路304號1樓崇德巿場一一七號攤位","1 F., No. 304, Chongde Rd., Chongxue Vil., East Dist., Tainan City 70161, Taiwan (R.O.C.)","黃O燕","04-23114989","04-23115211","有","有"
"20155348","20011225","20210811","東泰肉舖（崇德市場第１１６號攤位）","DANG TAG CO.","臺南市東區崇學里崇德路304號1樓","1 F., No. 304, Chongde Rd., Chongxue Vil., East Dist., Tainan City 70161, Taiwan (R.O.C.)","謝O銘","04-23114989","04-23115211","有","有"
"20156613","20020805","20210811","隆興青果行","LORNG SHING COMPANY","臺南市安南區原佃里怡安路2段102號第2棟5號","No. 102, Sec. 2, Yi’an Rd., Yuandian Vil., Annan Dist., Tainan City 70943, Taiwan (R.O.C.)","曹O隆","06-2321476","","有","有"
"20156944","20000622","20211009","廣億實業社","KWANG YI ENTERPRISE CO.","臺南市安定區嘉同里牛肉寮65之25號1樓","1 F., No. 65-25, Niurouliao, Anding Dist., Tainan City 74558, Taiwan (R.O.C.)","黃O龍","06-5934119","06-5934025","有","有"
"20157351","20210413","20210811","富盛行","Fu Sheng Xing CO.","臺南市安南區大安里理安街35號1樓","1 F., No. 35, Li’an St., Da’an Vil., Annan Dist., Tainan City 70951, Taiwan (R.O.C.)","林O中","06-2556700","","有","有"
"20157943","20030903","20210811","秀華青果行（台南市綜合農產品果菜市場）","XIU HUA CO.","臺南市安南區原佃里怡安路2段102號第4棟48號","No. 102, Sec. 2, Yi’an Rd., Yuandian Vil., Annan Dist., Tainan City 70943, Taiwan (R.O.C.)","黃O卿","06-2477048","","有","有"
"20158859","19980113","20210811","良瑞商行","LIANG SHUI SHANG HONG CO.","臺南市關廟區埤頭里保東路288巷29號1樓","1 F., No. 29, Ln. 288, Baodong Rd., Pitou Vil., Guanmiao Dist., Tainan City 71841, Taiwan (R.O.C.)","周O欽","06-5953319","06-5950026","有","有"
"20162306","20220112","20220112","旭申橡膠實業社","SYU SHEN RUBBER COMPANY","臺南市仁德區保安里保安路1段72巷3號1樓","1F., NO. 3, LN. 72,SEC. 1, BAO'AN RD.,RENDE DIST., TAINAN CITY 717005, TAIWAN (R.O.C.)","蘇O欽","062668606","062669962","有","有"
"20162565","20020806","20210811","尚運青果行（台南市綜合農產品果菜市場）","SHANYUN CO.","臺南市安南區原佃里怡安路2段102號第2棟20號","No. 102, Sec. 2, Yi’an Rd., Yuandian Vil., Annan Dist., Tainan City 70943, Taiwan (R.O.C.)","楊O一","06-2464291","","有","有"
"20162734","20020801","20210811","宏昌沙發行","HON CHANG FURNITURE STORE","臺南市安南區溪頂里府安路4段159號1樓","1 F., No. 159, Sec. 4, Fu’an Rd., Xiding Vil., Annan Dist., Tainan City 70942, Taiwan (R.O.C.)","謝O枝","06-795-8846","","有","有"
"20162805","20030919","20230108","翔鶴文史工作室","WENG YI CO.","臺南市歸仁區大廟里大廟三街42號","No. 42, Damiao 3rd St., Damiao Vil., Guiren Dist., Tainan City 711005, Taiwan (R.O.C.)","朱O吉","06-265-7857","","無","無"
"20167479","20191007","20210811","良品設計室內裝修工程所","Excellence Interior Design Co.","臺南市東區後甲里建東街43巷37號1樓","1 F., No. 37, Ln. 43, Jiandong St., Houjia Vil., East Dist., Tainan City 70153, Taiwan (R.O.C.)","許O承","06-2375416","06-2381353","有","有"
"20167793","20021014","20210811","福吉汽車商行","FUJII CO.","臺南市東區德光里崇德路52之1號1樓","1 F., No. 52-1, Chongde Rd., Deguang Vil., East Dist., Tainan City 70161, Taiwan (R.O.C.)","王O龍","06-2697896","","有","有"
"20169259","20080730","20221230","東盈企業社","TONG ING ENTERPRISE CO.","臺南市中西區安海里金華路3段218號6樓之1","6F.-1, No. 218, Sec. 3, Jinhua Rd., Anhai Vil., West Central Dist.,  Tainan City 700002, Taiwan (R.O.C.)","許O欽","06-2469518","06-2454371","無","無"
"20169693","20030919","20220316","永順禮儀社","YON SHUN CO.","臺南市南區大忠里國民路270巷69號1樓（僅供辦公使用）","1 F., No. 69, Ln. 270, Guomin Rd., Dazhong Vil., South Dist., Tainan City 70242, Taiwan (R.O.C.)","潘O錦","06-213-3335","","有","有"
"20175560","20020904","20210812","富統食品行","FU TUNG FOODS CO.","嘉義市西區劉厝里大和街１３８號一樓","1 F., No. 138, Dahe St., Liucuo Vil., West Dist., Chiayi City 60060, Taiwan (R.O.C.)","陳O和","05-2365500","","有","有"
"20176961","20020830","20210812","嘉榮農產行","JIA RONG AGRICULTURE STORE","嘉義縣新港鄉南港村菜園四號","No. 4, Nangang, Xingang Township, Chiayi County 61641, Taiwan (R.O.C.)","李O榮","05-7811062","","有","有"
"20177672","20140725","20221223","溝背工程行","GOUBEI ENGINEERING CO.","嘉義縣大林鎮溝背里溝背４５號","No. 45, Goubei, Dalin Township, Chiayi County 622005, Taiwan (R.O.C.)","吳O柱","05-2954205","05-2950142","有","有"
"20178216","20020904","20250101","博勝藥局","BOR SHENG DRUGSTORE CO.","嘉義縣番路鄉下坑村下坑五三號","No. 53, Xiakeng, Fanlu Township, Chiayi County 602001, Taiwan (R.O.C.)","蕭O喬","05-2591127","","有","有"
"20180634","20020809","20210811","仁柏鮮花店","REN-PO FLOWER STORE","嘉義縣民雄鄉西安村進興街314號","No. 314, Jinxing St., Minxiong Township, Chiayi County 62141, Taiwan (R.O.C.)","陳O樹","05-2266162","","有","有"
"20183718","20240611","20240903","騰偉企業行","Teng Wei Enterprise Co.","嘉義縣中埔鄉富收村興化󿾴三九之六號","No. 39-6, Fushou Vil., Zhongpu Township,  Chiayi County 606, Taiwan (R.O.C.)","彭O桂","0928173007","","有","有"
"20184189","19980525","20210811","喬鎰企業行","CHIAU YEA ENTERPRISE CO.","嘉義縣太保市前潭里後潭一七七之九號一樓","1 F., No. 177-9, Houtan, Qiantan Vil., Taibao City, Chiayi County 61250, Taiwan (R.O.C.)","陳O香","05-3712920","05-3712903","有","有"
