"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"50192593","19771102","20210813","進春紙器工業股份有限公司","CHEN TJUN PAPER MILL INDUSTRIAL CO., LTD.","苗栗縣竹南鎮大厝里國泰路17號","No. 17, Guotai Rd., Dacuo Vil., Zhunan Township, Miaoli County 35057, Taiwan (R.O.C.)","劉O萬","037-467181","037-466567","有","有"
"50196704","20021004","20210811","順利獸肉店","SHUAN LEAN STORE","苗栗縣竹南鎮照南里第二公有零售市場第95肉號攤位","Zhaonan, Zhaonan Vil., Zhunan Township, Miaoli County 35048, Taiwan (R.O.C.)","陳O龍","037-320156","037-326814","有","有"
"50220319","19741227","20210814","新中興鐵工廠股份有限公司","NEW CHUNG HSING MACHINERY CO., LTD.","苗栗縣竹南鎮大厝里國豐路1號","No. 1, Guofeng Rd., Dacuo Vil., Zhunan Township, Miaoli County 35057, Taiwan (R.O.C.)","李O慶","037-471201-3","037-460323","有","有"
"50221751","19741212","20210812","新豐玻璃工業有限公司","HSIN FENG GLASS INDUSTRY CORP.","苗栗縣竹南鎮大厝里58之1號","No. 58-1, Dacuo, Dacuo Vil., Zhunan Township, Miaoli County 35047, Taiwan (R.O.C.)","鄭O元","037-470629","","有","有"
"50256104","20210707","20210707","社團法人台灣懷生相信動物協會","Faith for Animals association","基隆市七堵區綠葉街107巷13號","NO. 13, LN. 107, LUYE ST., QIDU DIST., KEELUNG CITY 206012, TAIWAN (R.O.C.)","陳O娟","02-27013623","","有","有"
"50271294","19741211","20210815","德山竹木工廠股份有限公司","TET SAN BAMBOOS & WOODS MANUF. CO., LTD.","苗栗縣頭份市新華里中正一路356號","No. 356, Zhongzheng 1st Rd., Xinhua Vil., Toufen City, Miaoli County 35144, Taiwan (R.O.C.)","吳O淳","037-663621","","有","有"
"50271647","19850926","20230517","精華機器廠股份有限公司","JIN HWA MACHINERY CO., LTD.","苗栗縣竹南鎮營盤里建國路84巷6號","No. 6, Ln. 84, Jianguo Rd., Yingpan Vil., Zhunan Township, Miaoli County 350005, Taiwan (R.O.C.)","丁O賢","037-479221-3","","有","有"
"50277109","20181107","20220727","正利企業社","Zheng Li Trading Company","桃園市大溪區仁文里員林路一段3巷41號8樓","8 F., No. 41, Ln. 3, Sec. 1, Yuanlin Rd., Renwen Vil., Daxi Dist., Taoyuan City 335020, Taiwan (R.O.C.)","李O文","03-3805260","03-3805260","有","有"
"50290308","20050222","20210815","台灣光學工業股份有限公司","TAIWAN GS INDUSTRIAL CORPORATION","臺北市松山區敦化北路311號1樓","1 F., No. 311, Dunhua N. Rd., Songshan Dist., Taipei City 10572, Taiwan (R.O.C.)","宋O靜","037-661633","","有","有"
"50290503","19760630","20230728","台灣保來得股份有限公司","PORITE TAIWAN CO., LTD.","苗栗縣竹南鎮大埔里20鄰中埔街1號","No. 1, Zhongpu St., 20th Neighborhood, Dapu Vil., Zhunan Township, Miaoli County 350028, Taiwan (R.O.C.)","菊O正史","037-581121","037-581128","有","有"
"50301500","19780609","20210814","廣源造紙股份有限公司","KUAN YUAN PAPER MFG. CO., LTD.","苗栗縣竹南鎮山佳里照南18號","No. 18, Zhaonan, Shanjia Vil., Zhunan Township, Miaoli County 35048, Taiwan (R.O.C.)","謝O源","037-477715","037-476668","有","有"
"50318501","20060316","20210811","興發碾米工廠","HSING FA GRIND RICE FACTORY","苗栗縣頭份市尖山里七鄰中華路五九號","No. 59, Zhonghua Rd., 7th Neighborhood, Jianshan Vil., Toufen City, Miaoli County 35154, Taiwan (R.O.C.)","曾O芳","037-620666","037-614376","有","有"
"50501922","19960419","20210813","正洋機械工程有限公司","JENQ YANG MACHINE ENGINEERING CO., LTD.","苗栗縣造橋鄉朝陽村10鄰山腳4號","No. 4, Shanjiau, 10th Neighborhood, Zaoqiao Township, Miaoli County 36142, Taiwan (R.O.C.)","李O鋒","037-629995","037-629295","有","有"
"50503528","19810305","20210815","冠昇食品工業股份有限公司","KUAN SHENG FOOD INDUSTRIAL CO., LTD.","苗栗縣竹南鎮崎頂里8鄰山頂15號","No. 15, Shanding, 8th Neighborhood, Qiding Vil., Zhunan Township, Miaoli County 35054, Taiwan (R.O.C.)","謝O松","037-629671","037-636118","有","有"
"50505981","19980827","20210813","忠友興業有限公司","JONG YEOU ENTERPRISE CO., LTD.","苗栗縣竹南鎮新南里12鄰維新路321號","No. 321, Weixin Rd., 12th Neighborhood, Xinnan Vil., Zhunan Township, Miaoli County 35056, Taiwan (R.O.C.)","林O銘","037-631669","037-635457","有","有"
"50507236","19800320","20240826","興洲木業股份有限公司","HSIN CHOW WOODEN CRAFT CO., LTD.","苗栗縣後龍鎮埔頂里9鄰中華路1501號","No. 1501, Zhonghua Rd., 9th Neighborhood, Puding Vil., Houlong Township, Miaoli County 356003, Taiwan (R.O.C.)","","037-721508","","無","無"
"50509207","20200311","20210814","瑞旭通股份有限公司","Rick Service Inc.","新北市中和區連城路268號17樓之1","17F.-1, No. 268, Liancheng Rd., Zhonghe Dist., New Taipei City 23553, Taiwan (R.O.C.)","吳O祐","02-82280506","02-822805555","有","有"
"50512316","19920502","20210812","一浡輸送傳動機械工業有限公司","I-BOR CONVEYING INITIATIVE MECHANICAL INDUSTRY CO., LTD.","苗栗縣頭份市濫坑里4鄰藤坪42之12號","No. 42-12, Tengping, 4th Neighborhood, Lankeng Vil., Toufen City, Miaoli County 35161, Taiwan (R.O.C.)","黎O龍","037-542891","037-542895","有","有"
"50512441","19861029","20221230","文辰機械股份有限公司","WIN TRAN MACHINERY CO., LTD.","苗栗縣頭份市東庄里18鄰東民三街23號","No. 23, Dongmin 3rd St., 18th Neighborhood, Dongzhuang Vil., Toufen City, Miaoli County 351028, Taiwan (R.O.C.)","劉O孝","037-583935","037-584036","有","有"
"50512907","19970213","20231108","茂存機械工程股份有限公司","MAU TSWEN MECHANICAL ENGINEERING CO., LTD.","新竹縣竹北市斗崙里9鄰縣政十街59號","No. 59, Xianzheng 10th St., 9th Neighborhood, Doulun Vil., Zhubei City, Hsinchu County 302005, Taiwan (R.O.C.)","蘇O君","03-5772868","03-5770682","有","有"
"50512982","19810123","20210812","十加企業股份有限公司","ART LOFTY COMPANY","苗栗縣頭份市興隆里興隆路一段388號","No. 388, Sec. 1, Xinglong Rd., Xinglong Vil., Toufen City, Miaoli County 35162, Taiwan (R.O.C.)","鍾O綢","03-7671983","03-7673888","有","有"
"50514807","19920518","20221210","鴻鈞機電工程股份有限公司","HONG CHUN ELECTRIC & MACHINERY CORP.","新竹縣竹北市鹿場里文興路155號3樓","3F., No. 155, Wenxing Rd., Luchang Vil., Zhubei City,  Hsinchu County 302, Taiwan (R.O.C.)","葉O隆","037-465540-2","037-465543","有","有"
"50515051","19810620","20210814","利銓玻璃股份有限公司","VERY LUCK GLASS CO., LTD.","苗栗縣竹南鎮崎頂里15鄰和誠街30號","No. 30, Hecheng St., 15th Neighborhood, Qiding Vil., Zhunan Township, Miaoli County 35048, Taiwan (R.O.C.)","邱O虎","037-584350","037-583030","有","有"
"50515284","19870303","20210813","農寶企業有限公司","NONG BAO ENTERPRISE CO., LTD.","苗栗縣竹南鎮崎頂里15鄰和誠街20號","No. 20, Hecheng St., 15th Neighborhood, Qiding Vil., Zhunan Township, Miaoli County 35048, Taiwan (R.O.C.)","李O雄","037-583919","037-584959","有","有"
"50515658","19810416","20210814","世榜企業有限公司","SEA POWER PRODUCTS CO., LTD.","臺中市西屯區中康一街14巷20號","No. 20, Ln. 14, Zhongkang 1st St., Xitun Dist., Taichung City 40761, Taiwan (R.O.C.)","蔡O仁","04-24255333","04-24252199","有","有"
"50515691","19850130","20220915","速德實業股份有限公司","SUHDER IND CO., LTD.","苗栗縣頭份市山下里永福街29號","No. 29, Yongfu St., Shanxia Vil., Toufen City, Miaoli County 351002, Taiwan (R.O.C.)","卜O貴","037-669800","037-669815","有","有"
"50516663","19980516","20210813","力農實業有限公司","LIH NONG INDUSTRY CO., LTD.","苗栗縣竹南鎮中正路261號","No. 261, Zhongzheng Rd., Zhunan Township, Miaoli County 35047, Taiwan (R.O.C.)","邱O清","037-467685","","有","有"
"50517966","20170111","20220812","幸福百貨","HSING FU DEPARTMENT CO.","新竹市北區磐石里國光街９７巷１３號1樓","1 F., No. 13, Ln. 97, Guoguang St., Panshi Vil., North Dist., Hsinchu City 300015, Taiwan (R.O.C.)","洪O勝","0955-233527","03-5277575","有","有"
"50518613","19830701","20210814","奇益紅外線企業有限公司","CHIR I INFRARED GAS BURNER CO., LTD.","苗栗縣竹南鎮頂埔里14鄰隆頂街267巷28號","No. 28, Ln. 267, Longding St., 14th Neighborhood, Dingpu Vil., Zhunan Township, Miaoli County 35053, Taiwan (R.O.C.)","黃O炎","036-620777","","有","有"
"50518640","19950804","20210814","銘瓏紡織企業有限公司","MING LONG TEXTILE ENTERPRISE CO., LTD.","臺北市大同區重慶北路2段207號11樓","11 F., No. 207, Sec. 2, Chongqing N. Rd., Datong Dist., Taipei City 10359, Taiwan (R.O.C.)","楊O瑀","02-25501335","02-25528406","有","有"
"50519129","20160616","20210812","持盈企業有限公司","CHYR YNG ENTERPRISE CO., LTD.","苗栗縣竹南鎮大埔里20鄰公義路1350號","No. 1350, Gongyi Rd., 20th Neighborhood, Dapu Vil., Zhunan Township, Miaoli County 35059, Taiwan (R.O.C.)","邱O姣","037-581076","037-581876","有","有"
"50519486","19980212","20210812","耐鍀金屬股份有限公司","NAITE POWDER PARTS CO., LTD.","苗栗縣竹南鎮佳興里公義路98巷100號","No. 100, Ln. 98, Gongyi Rd., Jiaxing Vil., Zhunan Township, Miaoli County 35048, Taiwan (R.O.C.)","方O宗","037-639877","037-620166","有","有"
"50520250","20150429","20210812","祖合興業有限公司","ZEUSHUG CO., LTD.","苗栗縣頭份市田寮里14鄰民族路409號","No. 409, Minzu Rd., 14th Neighborhood, Tianliao Vil., Toufen City, Miaoli County 35151, Taiwan (R.O.C.)","林O珍","03-7635977","03-7635977","有","有"
"50520815","19890629","20210815","鍀泰鋼鐵股份有限公司","TEH TAI STEEL CO., LTD.","臺北市松山區民權東路3段144號6樓之1","6F.-1, No. 144, Sec. 3, Minquan E. Rd., Songshan Dist., Taipei City 10542, Taiwan (R.O.C.)","蕭O奉","037-562581","037-562565","有","有"
"50521357","20200603","20210811","百億工業社","BAG YI INDUSTRY CO.","新竹市香山區埔前里埔前路265號","No. 265, Puqian Rd., Puqian Vil., Xiangshan Dist., Hsinchu City 30091, Taiwan (R.O.C.)","蘇O裕","03-5300287","03-5380381","有","有"
"50521429","19880902","20210814","元好藝術陶瓷股份有限公司","YUAN HAUR ART PORCELAIN CO., LTD.","苗栗縣頭份市蘆竹里中華路226巷5號","No. 5, Ln. 226, Zhonghua Rd., Luzhu Vil., Toufen City, Miaoli County 35154, Taiwan (R.O.C.)","陳O勇","037-628577","037-625409","有","有"
"50522715","20200304","20210811","稼橙行","JIA CHENG HANG Company","新竹市北區金華里光華東一街39號一樓","1 F., No. 39, Guanghua E. 1st St., Jinhua Vil., North Dist., Hsinchu City 30050, Taiwan (R.O.C.)","吳O怡","0934310544","","無","無"
"50523123","19830601","20210814","鍵發工業股份有限公司","JAN FA INDUSTRIAL CO., LTD.","苗栗縣竹南鎮崎頂里仁愛路2133巷50號","No. 50, Ln. 2133, Ren’ai Rd., Qiding Vil., Zhunan Township, Miaoli County 35054, Taiwan (R.O.C.)","林O次","037-583545","037-584325","有","有"
"50523361","19820706","20240430","延泰製衣股份有限公司","YEN TAI GARMENT CO., LTD.","苗栗縣竹南鎮大厝里國泰路17之1號","No. 17-1, Guotai Rd., Dacuo Vil., Zhunan Township, Miaoli County 35057, Taiwan (R.O.C.)","連O元","036-638901-2","","有","有"
"50524137","19940120","20230530","泰森化工工業有限公司","TAI SEN CHEMICAL INDUSTRY INC.","臺北市中正區中華路1段95巷2號4樓","4 F., No. 2, Ln. 95, Sec. 1, Zhonghua Rd., Zhongzheng Dist., Taipei City 100006, Taiwan (R.O.C.)","黃O娟","02-23118509","02-23758404","有","有"
"50524333","19840802","20230112","塑還真綠色循環股份有限公司","SHENG HUEI GLASS CO., LTD.","苗栗縣頭份市蘆竹里16鄰蘆竹213之31號","No. 213-31, Luzhu, 16th Neighborhood, Luzhu Vil., Toufen City,  Miaoli County 351009, Taiwan (R.O.C.)","張O益","036-631396","036-612888","有","有"
"50524410","19950209","20210812","三興陶瓷股份有限公司","SAN HSING PORCELAIN CO., LTD.","苗栗縣頭份市尖下里9鄰南港1-12號","No. 1-12, Nangang, 9th Neighborhood, Jianxia Vil., Toufen City, Miaoli County 35161, Taiwan (R.O.C.)","楊O惠","037-626665","037-613882","有","有"
"50526439","19821028","20240207","虹銘股份有限公司","RAINBOW MING INDUSTRIAL CO., LTD.","苗栗縣竹南鎮環市路三段561號","No. 561, Sec. 3,  Huanshi Rd., Zhunan Township,  Miaoli County 350, Taiwan (R.O.C.)","江O正","037-614986","037-637660","有","有"
"50528751","20190418","20210811","森林菟菟坊","FATU STUDIO","新竹市東區新莊里新莊街７９巷１２號二樓","2 F., No. 12, Ln. 79, Xinzhuang St., Xinzhuang Vil., East Dist., Hsinchu City 30073, Taiwan (R.O.C.)","黃O苙","03-5788471","03-5788471","有","有"
"50530193","20060501","20250423","皇品化工股份有限公司","KOHIN CHEMICAL INDUSTRIAL CO., LTD.","苗栗縣後龍鎮溪洲里四份仔53之2號","No. 53-2, Sifenzai, Xizhou Vil., Houlong Township, Miaoli County 35664, Taiwan (R.O.C.)","馮O輝","037-721206","037-731902","有","有"
"50530911","20000526","20210811","泉順碾米工廠後龍廠","CHUAN SHUN RICE GRIND CO.","苗栗縣後龍鎮埔頂里中華路1016號","No. 1016, Zhonghua Rd., Puding Vil., Houlong Township, Miaoli County 35651, Taiwan (R.O.C.)","李O堯","037-725156","","有","有"
"50531334","19840905","20221224","景明化工股份有限公司","ECHO CHEMICAL CO., LTD.","苗栗縣頭份市蘆竹里16鄰工業路16號","No. 16, Gongye Rd., 16th Neighborhood, Luzhu Vil., Toufen City, Miaoli County 351492, Taiwan (R.O.C.)","熊O英","037-629988","037-621096","有","有"
"50532827","19830624","20210815","松木實業股份有限公司","CIVIC TEXTILE CO., LTD.","新竹市北區演藝路27號3樓","3 F., No. 27, Yanyi Rd., North Dist., Hsinchu City 30044, Taiwan (R.O.C.)","陳O忠","02-23969333","02-23211982","有","有"
"50533396","19920618","20240803","廣典製線廠股份有限公司","GUANG DEAN THREAD WORKS CO., LTD.","苗栗縣後龍鎮溪洲里溪洲108之2號","No. 108-2, Xizhou, Xizhou Vil., Houlong Township, Miaoli County 35665, Taiwan (R.O.C.)","洪O辰","037-721162","","有","有"
"50533564","20180223","20230601","提克斯實業社","TICKS co.","新竹市香山區中隘里中華路六段６７８號一樓","1 F., No. 678, Sec. 6, Zhonghua Rd., Zhong’ai Vil., Xiangshan Dist., Hsinchu City 300103, Taiwan (R.O.C.)","謝O翔","03-5228930","","無","無"
"50533776","19940202","20230119","力勇陶瓷原料股份有限公司","LI YUNG CERAMIC MATERIAL CO., LTD.","苗栗縣造橋鄉大西村4鄰慈聖路二段448號","No. 448, Sec. 2,  Cisheng Rd., 4th Neighborhood, Daxi Vil., Zaoqiao Township,  Miaoli County 361031, Taiwan (R.O.C.)","林O陽","03-7540789","03-7540736","有","有"
"50534466","19830826","20210812","仁功實業有限公司","REN GONG INDUSTRIAL CORP.","苗栗縣後龍鎮中龍里一一鄰三民路一二九號","No. 129, Sanmin Rd., 11th Neighborhood, Zhonglong Vil., Houlong Township, Miaoli County 35642, Taiwan (R.O.C.)","陳O文","037-722273","037-724650","有","有"
"50534472","19990604","20210811","協裕製茶工廠","SHYE YUE MAKE TEA FACTORY","苗栗縣造橋鄉大西村大西二街123巷8號","No. 8, Ln. 123, Daxi 2nd St., Zaoqiao Township, Miaoli County 36142, Taiwan (R.O.C.)","陳O康","037-541812","037-541070","有","有"
"50534851","20211101","20211101","博立企業社","Boli Company","新竹市東區科園里光復路一段６０７巷１６號一樓","1F., NO. 16, LN. 607, SEC. 1, GUANGFU RD., KEYUAN VIL., EAST DIST., HSINCHU CITY 30080, TAIWAN (R.O.C.)","彭O筑","0937454978","","有","有"
"50535388","19830815","20210814","首元實業股份有限公司","PREMIER INDUSTRY & COMPANY LIMITED","新竹縣竹北市泰和里10鄰博愛街643號","No. 643, Bo’ai St., 10th Neighborhood, Taihe Vil., Zhubei City, Hsinchu County 30265, Taiwan (R.O.C.)","陳O茂","035-511191","","有","有"
"50535394","20201113","20210811","淇淇公主整體造型","KIKI MAKEUP STUDIO","新竹市東區關新里關新東路315號","No. 315, Guanxin E. Rd., Guanxin Vil., East Dist., Hsinchu City 30072, Taiwan (R.O.C.)","張O淇","03-5670881","","有","有"
"50535599","20240305","20240305","瘋三鐵工作室","Toesox_Taiwan Shop","新竹市東區關東里關東路88號一樓","1 F., No. 88, Guandong Rd., Guandong Vil., East Dist., Hsinchu City 300072, Taiwan (R.O.C.)","劉O君","036663288","","有","有"
"50536176","20161221","20220126","強尼車庫企業社","JOHNNY'S GARAGE ENTERPRISE CO.","新竹市香山區香山里香北路１９０號7樓","7 F., No. 190, Xiangbei Rd., Xiangshan Vil., Xiangshan Dist., Hsinchu City 30093, Taiwan (R.O.C.)","林O駿","03-5302201","03-5310398","有","有"
"50536204","20211214","20211214","亞御車業行","YA YU CO.","新竹縣竹北市溪州里溪州路68號","NO. 68, XIZHOU RD., XIZHOU VIL., ZHUBEI CITY, HSINCHU COUNTY 302009, TAIWAN (R.O.C.)","蔡O哲","03-5538689","03-5519089","有","有"
"50537098","20161228","20230112","悅色美髮材料行","YUE SE SALON MATERIAL COMPANY","新竹市東區關東里光復路一段108巷36號五樓","5 F., No. 36, Ln. 108, Sec. 1, Guangfu Rd., Guandong Vil., East Dist., Hsinchu City 300072, Taiwan (R.O.C.)","林O弘","","","無","無"
"50537576","20170314","20211104","睿璿國際實業社","REYSON INTERNATIONAL CO.","苗栗縣銅鑼鄉樟樹村6鄰５之３號","No. 5-3, Zhangshu, 6th Neighborhood, Tongluo Township, Miaoli County 36646, Taiwan (R.O.C.)","邱O璿","0927222320","","有","有"
"50537695","19841129","20250206","富鈺實業股份有限公司","ROYAL FAMOUS ENTERPRISE CO., LTD.","苗栗縣頭份市濫坑里14鄰尖豐路783巷17弄9號","No. 9, Aly. 17, Ln. 783, Jianfeng Rd., 14th Neighborhood, Lankeng Vil., Toufen City, Miaoli County 35161, Taiwan (R.O.C.)","","037-542147-8","","無","無"
"50539048","20170208","20221028","呈允企業社","CHUN-WIN COMPANY","新竹市北區文雅里經國路二段１６０號七樓之２６","7 F.-26, No. 160, Sec. 2, Jingguo Rd., Wenya Vil., North Dist., Hsinchu City 300016, Taiwan (R.O.C.)","曹O婷","0989-324759","","有","有"
"50539053","19970225","20221206","富升興業有限公司","FU SHENG MACHINERY CO., LTD.","苗栗縣竹南鎮新南里維新路369號","No. 369, Weixin Rd., Xinnan Vil., Zhunan Township, Miaoli County 350024, Taiwan (R.O.C.)","林O綢","037-626651","","無","無"
"50540875","19920305","20230506","思源焰花股份有限公司","SY-YUAN FIREWORKS CO., LTD.","苗栗縣造橋鄉龍昇村九車籠11號","No. 11, Jiuchelong, Zaoqiao Township, Miaoli County 361027, Taiwan (R.O.C.)","卓O容","037-562888","037-562777","有","有"
"50541699","19890302","20210815","寰揚實業股份有限公司","FINE YONG CHEMICAL CO., LTD.","臺北市中山區新生北路2段60巷2號8樓之6","8F.-6, No. 2, Ln. 60, Sec. 2, Xinsheng N. Rd., Zhongshan Dist., Taipei City 10447, Taiwan (R.O.C.)","林O伶","037-612982","037-612987","有","有"
"50543177","19920505","20210812","台芫企業有限公司","TAI YUAN CARTON ENTERPRISE CO., LTD.","苗栗縣竹南鎮營盤里23鄰延平路73號","No. 73, Yanping Rd., 23th Neighborhood, Yingpan Vil., Zhunan Township, Miaoli County 35045, Taiwan (R.O.C.)","陳O銘","037-474702","","有","有"
"50543628","19940503","20220323","吉伸紙業股份有限公司","CHISHEN PAPER CO., LTD.","苗栗縣竹南鎮大埔里五福街36號","No. 36, Wufu St., Dapu Vil., Zhunan Township, Miaoli County 35059, Taiwan (R.O.C.)","陳O娥","037-581572","037-581828","有","有"
"50543922","20021004","20210811","超群獸肉店","CHAU CHEANG STORE","苗栗縣竹南鎮照南里公有第二零售市場九０號","No. 90, Zhaonan, Zhaonan Vil., Zhunan Township, Miaoli County 35048, Taiwan (R.O.C.)","邱O福","037-320156","037-326814","有","有"
"50544035","19860716","20231222","國仰企業有限公司","KOU CHUAN ENTERPRISE CO., LTD.","苗栗縣頭份市蘆竹里16鄰中華路438巷6號","No. 6, Ln. 438, Zhonghua Rd., 16th Neighborhood, Luzhu Vil., Toufen City, Miaoli County 351029, Taiwan (R.O.C.)","陳O月娥","036-621893","","有","有"
"50544632","20150707","20210814","鎰金機械有限公司","YI-JIN MACHINERY CO., LTD.","苗栗縣竹南鎮天文里20鄰龍江街298巷27號","No. 27, Ln. 298, Longjiang St., 20th Neighborhood, Tianwen Vil., Zhunan Township, Miaoli County 35055, Taiwan (R.O.C.)","陳O至","037-462621","037-471892","有","有"
"50547286","19871008","20221125","加和紙業股份有限公司","JIA HER PAPER CO., LTD.","苗栗縣竹南鎮崎頂里和義街8號","No. 8, Heyi St., Qiding Vil., Zhunan Township, Miaoli County 350026, Taiwan (R.O.C.)","郭O侊","037-584171","037-584175","有","有"
