"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"85000918","20191217","20210815","體德有限公司","THUNDER WATCH  CO.","臺北市大安區敦化南路1段225號9樓之9","9F.-9, No. 225, Sec. 1, Dunhua S. Rd., Da’an Dist., Taipei City 10690, Taiwan (R.O.C.)","何O涵","0982212000","","有","有"
"85000966","20200527","20210815","宏杰科技有限公司","BioExpert H. J. CO., LTD.","臺北市大安區羅斯福路3段29號6樓","6 F., No. 29, Sec. 3, Roosevelt Rd., Da’an Dist., Taipei City 10646, Taiwan (R.O.C.)","楊O鈴","0975105827","","有","有"
"85000987","20241203","20241203","超淨承國際有限公司","Purify International CO., LTD.","臺北市內湖區成功路4段324巷1弄1號","No. 1, Aly. 1, Ln. 324, Sec. 4, Chenggong Rd., Neihu Dist., Taipei City 114018, Taiwan (R.O.C.)","林O洋","02-77293138","","有","有"
"85001037","20200331","20240627","美好食光股份有限公司","FOOD TIMES Co., Ltd.","臺北市內湖區康寧路3段174號1樓","1 F., No. 174, Sec. 3, Kangning Rd., Neihu Dist., Taipei City 114046, Taiwan (R.O.C.)","","0226311368","","無","無"
"85001108","20191112","20221202","惟應整合行銷有限公司","Weing Co., Ltd","臺北市大安區嘉興街363巷15之1號","No. 15-1, Ln. 363, Jiaxing St., Da’an Dist., Taipei City 106035, Taiwan (R.O.C.)","王O盈","0927228796","","無","無"
"85001141","20200122","20230321","微兒有限公司","Miniware LTD.","臺北市文山區辛亥路4段128之3號4樓","4 F., No. 128-3, Sec. 4, Xinhai Rd., Wenshan Dist., Taipei City 116076, Taiwan (R.O.C.)","蘇O","02-29351051","","有","有"
"85001162","20191205","20220708","凱娣國際有限公司","Katie's International Co.,Ltd","臺北市信義區莊敬路289巷5弄21號7樓","7 F., No. 21, Aly. 5, Ln. 289, Zhuangjing Rd., Xinyi Dist., Taipei City 110013, Taiwan (R.O.C.)","劉O妏","02-27586893","","有","有"
"85001206","20191125","20250507","寶崴特殊材料有限公司","Baowei material Co.ltd","臺北市松山區復興北路191號13樓","13F., No. 191, Fuxing N. Rd., Songshan Dist.,  Taipei City 105403, Taiwan (R.O.C.)","","0907459666","","無","無"
"85001212","20200528","20240716","瑞麟生物科技有限公司","Ruinique Biotechnology Co., Ltd.","新北市中和區建八路2號4樓之5","4 F.-5, No. 2, Jian 8th Rd., Zhonghe Dist., New Taipei City 235603, Taiwan (R.O.C.)","廖O華","02-82218358#10","02-82218359","有","有"
"85001260","20191118","20210813","永冠資產有限公司","Everwin Capital Limited","臺北市大同區延平北路1段104號5樓","5 F., No. 104, Sec. 1, Yanping N. Rd., Datong Dist., Taipei City 10341, Taiwan (R.O.C.)","阮O雋","02-29235401","02-29235408","有","有"
"85001276","20191108","20221018","殷闠行有限公司","INQUEST INTERNATIONALTW CO., LTD.","臺北市士林區承德路4段69號6樓","6 F., No. 69, Sec. 4, Chengde Rd., Shilin Dist., Taipei City 111054, Taiwan (R.O.C.)","陳O岳","02-28853473","","無","無"
"85001281","20200213","20210815","海百合有限公司","Sea Lily & Company Limited","臺北市大安區仁愛路4段117號","No. 117, Sec. 4, Ren’ai Rd., Da’an Dist., Taipei City 10689, Taiwan (R.O.C.)","黃O云","02-27671785#24","","有","有"
"85001297","20191118","20241228","沃趣股份有限公司","Touchwow Co., Ltd.","臺北市中山區長春路16號11樓","11 F., No. 16, Changchun Rd., Zhongshan Dist., Taipei City 104010, Taiwan (R.O.C.)","吳O庭","02-27011639","","有","有"
"85001304","20191108","20210814","哈狗網路科技有限公司","HIDOG Network Technology Co., Ltd.","臺北市內湖區內湖路1段360巷8號8樓","8 F., No. 8, Ln. 360, Sec. 1, Neihu Rd., Neihu Dist., Taipei City 11493, Taiwan (R.O.C.)","姚O宇","02-29598090","02-29519823","有","有"
"85001331","20191119","20241123","太原工坊貿易有限公司","Taiyuan Workshop Trading Co., Ltd.","臺北市大同區太原路139號1樓","1 F., No. 139, Taiyuan Rd., Datong Dist., Taipei City 103014, Taiwan (R.O.C.)","何O涵","02-25527691","","無","無"
"85001374","20200728","20230719","翰科教育股份有限公司","Hankel International Corporation","新北市林口區東湖路25巷7號2樓","2 F., No. 7, Ln. 25, Donghu Rd., Linkou Dist., New Taipei City 244009, Taiwan (R.O.C.)","李O川","02-23116000#158","","有","有"
"85001389","20201109","20240913","亮盼美學國際有限公司","LiangpanVenus International Ltd.","苗栗縣苗栗市上苗里站前1號10樓之8","10 F.-8, No. 1, Zhanqian, Shangmiao Vil., Miaoli City, Miaoli County 360003, Taiwan (R.O.C.)","余O安","02-27171000","","有","有"
"85001395","20210316","20210814","原生資訊有限公司","YUANSHENG-INFO. CO.","臺北市北投區公館路231巷17之2號4樓","4 F., No. 17-2, Ln. 231, Gongguan Rd., Beitou Dist., Taipei City 11244, Taiwan (R.O.C.)","楊O原","02-28925801","","有","有"
"85001424","20191112","20210815","台灣宇津商事股份有限公司","TAIWAN UTSU Co., Ltd.","臺北市中山區南京東路2段137號14樓","14 F., No. 137, Sec. 2, Nanjing E. Rd., Zhongshan Dist., Taipei City 10485, Taiwan (R.O.C.)","篠O昭雄","02-77519893","02-77301510","有","有"
"85001557","20191114","20220930","茂陞有限公司","Mou-Sen Co.,Ltd.","臺北市文山區新光路1段65巷22號9樓","9 F., No. 22, Ln. 65, Sec. 1, Xinguang Rd., Wenshan Dist., Taipei City 116012, Taiwan (R.O.C.)","黃O雯","02-22300419","02-22307876","有","有"
"85001563","20230706","20230706","寧鉅麗設計有限公司","NINGJULI LTD.","臺北市松山區南京東路5段343號1樓","1 F., No. 343, Sec. 5, Nanjing E. Rd., Songshan Dist., Taipei City 105609, Taiwan (R.O.C.)","鄭O芳","02-7714-3986","","有","有"
"85001629","20200721","20250225","長佑製冷設備股份有限公司","gugy Refrigeration Co., LTD.","臺北市大安區安和路1段21巷10號1樓","1 F., No. 10, Ln. 21, Sec. 1, Anhe Rd., Da’an Dist., Taipei City 106057, Taiwan (R.O.C.)","沈O淵","02-27763146","02-27117765","有","有"
"85001661","20191113","20240914","台灣高梨乳業股份有限公司","Takanashi Milk Taiwan Co., Ltd.","","","","02-27369588","","無","無"
"85001727","20230105","20230105","明日製作所股份有限公司","ATELIER A BETTER TOMORROW CO., LTD.","臺北市大安區市民大道3段178號10樓之5","10 F.-5, No. 178, Sec. 3, Civic Blvd., Da’an Dist., Taipei City 106081, Taiwan (R.O.C.)","李O良","02-87721688#1216","","有","有"
"85001732","20191112","20221006","千馳國際整合行銷有限公司","THOUSAND SPEED CO., LTD","新北市汐止區湖前街33號4樓之3","4 F.-3, No. 33, Huqian St., Xizhi Dist., New Taipei City 221022, Taiwan (R.O.C.)","黃O瀚","02-25451522","02-27124685","有","有"
"85001753","20200911","20250509","火行有限公司","Huo Xing Limited Company","臺北市中正區南海路20號4樓","4 F., No. 20, Nanhai Rd., Zhongzheng Dist., Taipei City 100055, Taiwan (R.O.C.)","盧O威","02-23941818","","有","有"
"85001780","20211025","20240605","玉成貿易有限公司","YUCHENG INTERNATIONAL TRADING CO., LTD.","新北市永和區保生路2號16樓之1","16 F.-1, No. 2, Baosheng Rd., Yonghe Dist., New Taipei City 234603, Taiwan (R.O.C.)","蕭O珊","02-27582389","","有","有"
"85001819","20200527","20210814","旺同數位顧問有限公司","WANT TONG Digital Consultants Co., Ltd.","臺北市中正區衡陽路10號12樓","12 F., No. 10, Hengyang Rd., Zhongzheng Dist., Taipei City 10045, Taiwan (R.O.C.)","葉O濃","02-23759955","","有","有"
"85001867","20211229","20230322","雅韻創意有限公司","Yayun Creative Co., Ltd.","臺中市北區賴旺里青島路一段62號","No. 62, Sec. 1, Qingdao Rd., Laiwang Vil., North Dist., Taichung City 404034, Taiwan (R.O.C.)","陳O輝","02-27675001","","無","無"
"85001873","20210713","20210815","慶宏國際有限公司","QHI Company Limited","臺北市信義區信安街135號","No. 135, Xin’an St., Xinyi Dist., Taipei City 11054, Taiwan (R.O.C.)","胡O慶","0979-702-999","","有","有"
"85001888","20191111","20250508","星宸電子有限公司","POLESTAR ELECTRONIC LIMITED","新北市林口區文化二路1段226之1號(4樓)","4 F., No. 226-1, Sec. 1, Wenhua 2nd Rd., Linkou Dist., New Taipei City 244008, Taiwan (R.O.C.)","","0966130000","","無","無"
"85001917","20201204","20220712","山得兆股份有限公司","MOUNTAINSHINE CO., LTD.","高雄市新興區民生一路56號14樓之7","14 F.-7, No. 56, Minsheng 1st Rd., Xinxing Dist., Kaohsiung City 800408, Taiwan (R.O.C.)","李O俊","02-25983777","","無","無"
"85001923","20191113","20210812","倍速羅得股份有限公司","Baseload Power Taiwan Inc.","臺北市士林區中山北路5段518號9樓","9 F., No. 518, Sec. 5, Zhongshan N. Rd., Shilin Dist., Taipei City 11141, Taiwan (R.O.C.)","VOnNhiHoOng","02-87295888","","有","有"
"85001938","20191205","20210814","尚格國際開發有限公司","SAN-GA INTERNATIONAL DEVELOPMENT CO., LTD.","臺北市大同區承德路2段47號8樓","8 F., No. 47, Sec. 2, Chengde Rd., Datong Dist., Taipei City 10353, Taiwan (R.O.C.)","王O吉","02-25583300","","有","有"
"85001992","20191112","20240404","秦楷企業有限公司","SINEW KRG FACTORY CO., LTD.","臺北市信義區忠孝東路5段1之10號11樓","11 F., No. 1-10, Sec. 5, Zhongxiao E. Rd., Xinyi Dist., Taipei City 110410, Taiwan (R.O.C.)","","02-88663667","02-25773980","無","無"
"85002090","20191113","20241010","晨雲智匯股份有限公司","InCloud Application Co., Ltd.","臺北市中正區新生南路1段56號5樓","5 F., No. 56, Sec. 1, Xinsheng S. Rd., Zhongzheng Dist., Taipei City 10059, Taiwan (R.O.C.)","","0935865835","0935865835","無","無"
"85002134","20200619","20210815","菓菓心理創意有限公司","Fruity Psychology Co., Ltd","臺北市中山區建國北路3段22巷13號3樓之1","3F.-1, No. 13, Ln. 22, Sec. 3, Jianguo N. Rd., Zhongshan Dist., Taipei City 10482, Taiwan (R.O.C.)","林O渟","0986886106","","有","有"
"85002161","20191112","20220811","台灣萊珀妮股份有限公司","La Prairie (Taiwan) Limited","臺北市中山區民生東路3段51號10樓","10 F., No. 51, Sec. 3, Minsheng E. Rd., Zhongshan Dist., Taipei City 10478, Taiwan (R.O.C.)","蔡O勳","","","有","有"
"85002177","20191114","20210814","萬寶國際古董熱釋光鑑定有限公司","Wan Bao TL Int Co., Ltd","臺北市大安區安和路2段213號8樓之1","8F.-1, No. 213, Sec. 2, Anhe Rd., Da’an Dist., Taipei City 10679, Taiwan (R.O.C.)","巫O麗","02-27322363","","有","有"
"85002227","20191114","20210815","台灣兆麗健股份有限公司","Power Nutritional Taiwan Co., Ltd","臺北市大安區忠孝東路4段221號10樓","10 F., No. 221, Sec. 4, Zhongxiao E. Rd., Da’an Dist., Taipei City 10690, Taiwan (R.O.C.)","莊O清","02-87715958","","有","有"
"85002269","20201228","20211006","跨界觸動有限公司","CROSS MEDIA CO., LTD.","臺北市大同區民權西路108號2樓","2 F., No. 108, Minquan W. Rd., Datong Dist., Taipei City 10361, Taiwan (R.O.C.)","謝O雲","02-77306666","02-25537355","有","有"
"85002346","20191121","20241204","比美蒂有限公司","TM Group TW Ltd.","新北市新莊區中華路2段7號6樓","6F., No. 7, Sec. 2, Zhonghua Rd., Xinzhuang Dist.,  New Taipei City 242, Taiwan (R.O.C.)","道O","27110770","02-27712270","有","有"
"85002351","20191113","20230303","拾楀餐飲股份有限公司","SHIH YU FOOD AND DRINK CO., LTD.","臺北市大安區大安路1段101巷6號2樓","2 F., No. 6, Ln. 101, Sec. 1, Da’an Rd., Da’an Dist., Taipei City 106074, Taiwan (R.O.C.)","曾O憲","02-27731333","02-27769955","有","有"
"85002401","20200117","20240521","台灣英富必有限公司","Taiwan Infobip Limited","臺北市中山區民生東路3段49號7樓","7 F., No. 49, Sec. 3, Minsheng E. Rd., Zhongshan Dist., Taipei City 104483, Taiwan (R.O.C.)","王O婷,SharifahThaherahBintiSyedTaha","02-25210710#556","","有","有"
"85002423","20191121","20220318","大桓國際設計有限公司","Grand Vision Design Co., Ltd.","臺北市大安區敦化南路2段164號10樓","10 F., No. 164, Sec. 2, Dunhua S. Rd., Da’an Dist., Taipei City 10669, Taiwan (R.O.C.)","徐O強","02-23917711","02-23931515","有","有"
"85002471","20220301","20230824","高禾股份有限公司","PROMINENT  CO., LTD.","臺北市大安區仁愛路4段376號8樓之1","8 F.-1, No. 376, Sec. 4, Ren’ai Rd., Da’an Dist., Taipei City 106434, Taiwan (R.O.C.)","張O娟","02-27556885","02-27556879","有","有"
"85002492","20191114","20241212","全世能企業有限公司","TRANSLAND ENTERPRISE CO., LTD.","臺北市內湖區東湖路106巷7弄13號2樓","2 F., No. 13, Aly. 7, Ln. 106, Donghu Rd., Neihu Dist., Taipei City 114047, Taiwan (R.O.C.)","陳O宏","02-25119188#104","02-25371207","有","有"
"85002520","20191121","20231229","智晟資訊服務股份有限公司","ITSmart Co. Ltd.","臺北市中山區建國北路2段96號2樓","2 F., No. 96, Sec. 2, Jianguo N. Rd., Zhongshan Dist., Taipei City 104073, Taiwan (R.O.C.)","林O諭","02-86961388","02-27762146","有","有"
"85002541","20200107","20230728","星雲多媒體科技有限公司","Nebula Media Ltd.","臺北市大安區忠孝東路4段221號10樓","10 F., No. 221, Sec. 4, Zhongxiao E. Rd., Da’an Dist., Taipei City 10690, Taiwan (R.O.C.)","楊O亘","0912175195","","有","有"
"85002583","20200603","20210815","德安科技有限公司","Dean Service Technology Co., Ltd","臺北市內湖區瑞光路168號9樓","9 F., No. 168, Ruiguang Rd., Neihu Dist., Taipei City 11491, Taiwan (R.O.C.)","王O霸","02-27486670","","有","有"
"85002612","20200212","20210815","麥斯特科技有限公司","Maxter Technology Co. Ltd.","桃園市中壢區龍昌路461號10樓","10 F., No. 461, Longchang Rd., Zhongli Dist., Taoyuan City 32090, Taiwan (R.O.C.)","陳O溱","03-4562334","","有","有"
"85002649","20200814","20230526","魏氏茶業有限公司","Weis' Tea Industry Co., Ltd.","臺北市信義區松信路96號","No. 96, Songxin Rd., Xinyi Dist., Taipei City 110068, Taiwan (R.O.C.)","林O介","02-27465363","","無","無"
"85002681","20191121","20210814","龐必傑實業有限公司","PEANUT BUTTER & JELLY PRESS, INC.","臺北市松山區光復北路11巷85號","No. 85, Ln. 11, Guangfu N. Rd., Songshan Dist., Taipei City 10560, Taiwan (R.O.C.)","凌O儀","","","有","有"
"85002726","20191122","20210815","震世國際地產股份有限公司","Chun Shih International Estate Company Limited","臺北市中山區松江路158號6樓之5","6F.-5, No. 158, Songjiang Rd., Zhongshan Dist., Taipei City 10459, Taiwan (R.O.C.)","楊O均","","","有","有"
"85002731","20191113","20240508","康富麗生技企業有限公司","KANG FU LI CO., LTD.","新北市永和區永和路2段57號4樓","4 F., No. 57, Sec. 2, Yonghe Rd., Yonghe Dist., New Taipei City 23444, Taiwan (R.O.C.)","","02-25779281","02-25779291","無","無"
"85002768","20191114","20220930","駿彬有限公司","JUN BIN CO., LTD.","臺北市中山區吉林路24號9樓之4","9 F.-4, No. 24, Jilin Rd., Zhongshan Dist., Taipei City 104484, Taiwan (R.O.C.)","邱O瑤","02-25235718","02-25235717","有","有"
"85002916","20191119","20210815","吐思創意有限公司","TOASTWO CREATIVE CO., LTD.","臺北市大安區松德路10號6樓","6 F., No. 10, Songde Rd., Da’an Dist., Taipei City 106, Taiwan (R.O.C.)","吳O純","0988251500","","有","有"
"85002964","20200226","20231220","柏莉家國際有限公司","BOLI STUDIO Co., Ltd","臺北市大同區民權西路300號3樓之6","3 F.-6, No. 300, Minquan W. Rd., Datong Dist., Taipei City 103004, Taiwan (R.O.C.)","","0918962311","","無","無"
"85002970","20250401","20250401","起思創意有限公司","KEYS CREATIVE CO., LTD.","臺北市中山區長安東路1段27號8樓","8 F., No. 27, Sec. 1, Chang'an E. Rd., Zhongshan Dist., Taipei City 104003, Taiwan (R.O.C.)","陳O凡","02-23973388","","有","有"
"85002991","20191120","20230530","綠巨人清潔實業有限公司","GREEN POWER CLEANING CO., LTD.","臺北市萬華區長沙街2段61號2樓","2 F., No. 61, Sec. 2, Changsha St., Wanhua Dist., Taipei City 108009, Taiwan (R.O.C.)","呂O彬","02-23889292","02-23888080","有","有"
"85003020","20191119","20210815","多霖咖啡文化有限公司","Duolin Trading Co., Ltd.","臺北市松山區南京東路4段50號11樓","11 F., No. 50, Sec. 4, Nanjing E. Rd., Songshan Dist., Taipei City 10553, Taiwan (R.O.C.)","蘇O昌","0935810871","","有","有"
"85003035","20200413","20221229","毛怪樂園國際貿易有限公司","BEAST PARADISE INTERNATIONAL TRADING CO.,LTD","臺北市大同區歸綏街205號1樓","1 F., No. 205, Guisui St., Datong Dist., Taipei City 103009, Taiwan (R.O.C.)","洪O怡","02-28128123","02-28128113","有","有"
"85003106","20201210","20210812","承毅健康生物科技有限公司","Chengyi Health Biotechnology Co., Ltd.","彰化縣員林市三愛里浮圳路二段346號1樓","1 F., No. 346, Sec. 2, Fuzun Rd., San’ai Vil., Yuanlin City, Changhua County 51055, Taiwan (R.O.C.)","江O毅","04-8333741","","有","有"
"85003149","20191120","20210815","捷科資訊有限公司","Suprema Technologies LTD","新竹市東區東園里鐵道路一段28巷3號13樓","13 F., No. 3, Ln. 28, Sec. 1, Tiedao Rd., Dongyuan Vil., East Dist., Hsinchu City 30059, Taiwan (R.O.C.)","林O君","0922517002","03-6572777","有","有"
"85003181","20191122","20220714","榮璿系統股份有限公司","Opnet System Co., Ltd.","嘉義縣民雄鄉保生街291號3樓","3 F., No. 291, Baosheng St., Minxiong Township, Chiayi County 621001, Taiwan (R.O.C.)","王O橖","03-5789788","03-5788697","有","有"
"85003339","20191128","20210812","晟銘國際企業有限公司","ChangMing Y international enterprise Co., Ltd.","彰化縣彰化市興北里三民路237巷29-3號","No. 29-3, Ln. 237, Sanmin Rd., Xingbei Vil., Changhua City, Changhua County 50043, Taiwan (R.O.C.)","楊O生","047992433","","無","無"
"85003443","20191127","20210815","尚艾國際股份有限公司","Shang Ai International Co., Ltd.","雲林縣古坑鄉湳仔村湳子51-5號1樓","1 F., No. 51-5, Nanzi, Gukeng Township, Yunlin County 64644, Taiwan (R.O.C.)","蔡O霖","0937655908","","無","無"
"85003470","20191125","20230205","太炫國際股份有限公司","Taishan international company limited","屏東縣屏東市福州街3號","No. 3, Fuzhou St., Pingtung City, Pingtung County 900003, Taiwan (R.O.C.)","黃O琦","08-7366767","08-7372227","有","有"
"85003507","20191125","20210815","丞航國際貿易有限公司","CHENG HANG -JWH CO., LTD.","彰化縣芬園鄉彰南路一段169號1樓","1 F., No. 169, Sec. 1, Zhangnan Rd., Fenyuan Township, Changhua County 50243, Taiwan (R.O.C.)","張O子","0933-532826","","有","有"
"85003529","20210510","20210815","寶媽食品事業有限公司","Baoma Food Business Co., Ltd.","基隆市安樂區基金一路35號1樓","1 F., No. 35, Jijin 1st Rd., Anle Dist., Keelung City 20445, Taiwan (R.O.C.)","吳O靜","02-8873-8880","","有","有"
"85003632","20191202","20210814","強鼎生技有限公司","Qiangding Biotechnology Co., Ltd.","嘉義市西區保福里八德路126號1樓","1 F., No. 126, Bade Rd., Baofu Vil., West Dist., Chiayi City 60085, Taiwan (R.O.C.)","陳O銘","05-2347979","","有","有"
"85003648","20191125","20210815","星丞貿易有限公司","STARAID TRADE CO., LTD.","臺北市內湖區成功路3段174巷15號4樓之1","4F.-1, No. 15, Ln. 174, Sec. 3, Chenggong Rd., Neihu Dist., Taipei City 11460, Taiwan (R.O.C.)","陳O妘","02-24521318","","有","有"
"85003719","20200330","20240124","銓順光電股份有限公司","Bhlum Dih Corporation","新竹縣新豐鄉埔和村埔頂406之11號一樓","1 F., No. 406-11, Puding, Xinfeng Township, Hsinchu County 30446, Taiwan (R.O.C.)","鄧O豪","0928635009","","有","有"
"85003767","20200121","20210815","晶珮有限公司","JingPei Co. Ltd.","新竹市北區文雅里竹光路54巷1弄12號一樓","1 F., No. 12, Aly. 1, Ln. 54, Zhuguang Rd., Wenya Vil., North Dist., Hsinchu City 30048, Taiwan (R.O.C.)","彭O芳","03-5352773","","有","有"
"85003865","20191125","20230110","固傑特有限公司","Goodgate Co., Ltd.","新竹市北區康樂里東大路3段556巷6弄7號(1樓)","1 F., No. 7, Aly. 6, Ln. 556, Sec. 3, Dongda Rd., Kangle Vil., North Dist., Hsinchu City 300054, Taiwan (R.O.C.)","蘇O瑤","03-5362049","","有","有"
"85003936","20200714","20210814","日熙股份有限公司","prosperity energy co., ltd","新竹縣竹北市縣政十一街102號1樓","1 F., No. 102, Xianzheng 11th St., Zhubei City, Hsinchu County 30251, Taiwan (R.O.C.)","鄭O廷","03-5539889","03-5539919","有","有"
"85003963","20191129","20210814","群固科技有限公司","CyunGu Technology Co., Ltd.","新竹市北區榮濱南路72巷22號七樓之2","7F.-2, No. 22, Ln. 72, Rongbin S. Rd., North Dist., Hsinchu City 30058, Taiwan (R.O.C.)","戴O寧","03-5360823","03-5360832","有","有"
"85003984","20191122","20230518","順盈貿易有限公司","Swen Ying Trading Co., Ltd","嘉義市西區新榮路14號三樓","3 F., No. 14, Xinrong Rd., West Dist., Chiayi City 600024, Taiwan (R.O.C.)","黃O珍","0978353891","","有","有"
"85004055","20191120","20210814","晉齊科技有限公司","Marvelous Service co., Ltd.","新竹市東區龍山里世傑路222號1樓","1 F., No. 222, Shijie Rd., Longshan Vil., East Dist., Hsinchu City 30072, Taiwan (R.O.C.)","陳O齊","03-5622610","03-5622601","有","有"
"85004174","19741102","20250423","大立高分子工業股份有限公司","DAILY POLYMER CORP.","高雄市永安區維新里永工二路18號","No. 18, Yonggong 2nd Rd., Weixin Vil., Yong'an Dist., Kaohsiung City 828106, Taiwan (R.O.C.)","洪O婷","07-6221345","07-6218286","有","有"
"85004203","20191121","20210816","新加坡商平鼎半導體設備股份有限公司台灣分公司","PTW ASIA PTE. LTD. TAIWAN BRANCH SINGAPORE","臺北市大安區敦化南路一段192號13樓之6","13F.-6, No. 192, Sec. 1, Dunhua S. Rd., Da’an Dist., Taipei City 10691, Taiwan (R.O.C.)","SOIFRIODTORSTONRUDOLF","02-87737050","02-87737465","有","有"
"85004230","20191121","20210814","台灣量測儀器有限公司","TAIWAN TESTING MACHINE LTD.","彰化縣和美鎮竹營里惠安街30號1樓","1 F., No. 30, Hui’an St., Zhuying Vil., Hemei Township, Changhua County 50849, Taiwan (R.O.C.)","吳O男","04-7552829","04-7552837","有","有"
"85004273","20191120","20210815","同丞科技有限公司","TONG CHENG ELECTRON TECHNOLOGY CORP","新竹市北區南寮里榮濱路86號四樓之2","4F.-2, No. 86, Rongbin Rd., Nanliao Vil., North Dist., Hsinchu City 30058, Taiwan (R.O.C.)","劉O婷","0966059898","","有","有"
