"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"02075738","20070528","20210813","舜隆塑膠有限公司","SHUN LONG PLASTIC CO., LTD.","新北市新莊區思源路112巷17號","No. 17, Ln. 112, Siyuan Rd., Xinzhuang Dist., New Taipei City 24250, Taiwan (R.O.C.)","林O霖","02-29937578","02-29914353","有","有"
"02075884","19860321","20210812","吉使達企業有限公司","GIFTSTART CO., LTD.","臺北市大同區長安西路342號3樓之1","3 F.-1, No. 342, Chang’an W. Rd., Datong Dist., Taipei City 10341, Taiwan (R.O.C.)","施O賀","02-2552-1977","02-2552-4606","有","有"
"02076027","19920306","20210812","伸律正實業股份有限公司","SEN LUCHEN ENTERPRISES CO., LTD.","新北市五股區五權七路31號","No. 31, Wuquan 7th Rd., Wugu Dist., New Taipei City 24890, Taiwan (R.O.C.)","周O興","02-22980943","","有","有"
"02076568","19890726","20210813","大愛機械有限公司","TA AI MACHINERY CO., LTD.","新北市新莊區五權二路22號5樓之8","5 F.-8, No. 22, Wuquan 2nd Rd., Xinzhuang Dist., New Taipei City 24892, Taiwan (R.O.C.)","詹O","02-29853438","02-29802475","有","有"
"02076764","19871216","20210812","高惠工業股份有限公司","Kao Whei Industrial Works Co., Ltd.","新北市三重區重新路5段636號","No. 636, Sec. 5, Chongxin Rd., Sanchong Dist., New Taipei City 24158, Taiwan (R.O.C.)","吳O田","02-29956610","02-29950306","有","有"
"02076899","20210111","20210811","花點心企業社","HNT CO.","花蓮縣花蓮市民心里美工路6號","No. 6, Meigong Rd., Minxin Vil., Hualien City, Hualien County 97064, Taiwan (R.O.C.)","劉O珍","03-8460037","","有","有"
"02076928","19981204","20210813","村剛企業有限公司","TSUN KANG ENTERPRISE CO., LTD.","新北市樹林區工興街13號","No. 13, Gongxing St., Shulin Dist., New Taipei City 23869, Taiwan (R.O.C.)","詹O樹","02-26891250-2","02-26891376","有","有"
"02077118","19900223","20210814","天基冷凍機電廠股份有限公司","TENKEY REFRIGERATION MFG. CO., LTD.","新北市林口區工二工業區工三路3號","No. 3, Gong 3rd Rd., Gong’er Industrial Park, Linkou Dist., New Taipei City 24450, Taiwan (R.O.C.)","周O士","02-2601-5996~8","02-2601-1890","有","有"
"02077124","19920504","20210813","三懋立紙器股份有限公司","SAN MOU LI COLOR PRINTING CO., LTD.","新北市三重區中興南街29之2號","No. 29-2, Zhongxing S. St., Sanchong Dist., New Taipei City 24158, Taiwan (R.O.C.)","楊O翰","02-29955131","","有","有"
"02077145","19960506","20230107","駿岱興業有限公司","CHIUN DAI INDUSTRIAL CO., LTD.","新北市新莊區建國二路85之4號","No. 85-4, Jianguo 2nd Rd., Xinzhuang Dist., New Taipei City 242063, Taiwan (R.O.C.)","陳O任","02-22052224","02-22025875","有","有"
"02077216","19970912","20210815","中鴻有限公司","CHUNG HOANG CO., LTD.","新北市中和區南山路236巷34之10號1樓","1 F., No. 34-10, Ln. 236, Nanshan Rd., Zhonghe Dist., New Taipei City 23565, Taiwan (R.O.C.)","侯O中","02-29095112","02-29095647","有","有"
"02077779","19910314","20210813","兆立科技實業股份有限公司","CHAOLI TECHNOLOGY CORPORATION","桃園市新屋區東明里4鄰中山西路一段127號","No. 127, Sec. 1, Zhongshan W. Rd., 4th Neighborhood, Dongming Vil., Xinwu Dist., Taoyuan City 32747, Taiwan (R.O.C.)","李O珠","03-4777448","03-4777697","有","有"
"02077840","19910809","20210814","奇虹實業有限公司","CHIHOENG INDUSTRIAL LTD.","新北市新莊區民安東路153號","No. 153, Min’an E. Rd., Xinzhuang Dist., New Taipei City 24266, Taiwan (R.O.C.)","簡O寬","02-22060681-3","02-22060679","有","有"
"02077980","20010213","20210813","添仕企業有限公司","TEN SHIH ENTERPRISE CO., LTD.","新北市新莊區新樹路69-82號","No. 69-82, Xinshu Rd., Xinzhuang Dist., New Taipei City 24262, Taiwan (R.O.C.)","吳O蓉","02-29010869","02-29081219","有","有"
"02078046","19880325","20210812","揚榮股份有限公司","YANG RONG CO., LTD.","新北市五股區民義路二段五二巷一○號一樓","1 F., No. 10, Ln. 52, Sec. 2, Minyi Rd., Wugu Dist., New Taipei City 24858, Taiwan (R.O.C.)","楊O宗","02-29936622","","有","有"
"02079805","20040723","20250416","成唯有限公司","CHEN-WEI FASTENER CO., LTD.","新北市五股區中興路1段10號6樓之6","6 F.-6, No. 10, Sec. 1, Zhongxing Rd., Wugu Dist., New Taipei City 248312, Taiwan (R.O.C.)","王O等","02-8976-9035","02-8976-9002","有","有"
"02079811","19920528","20241025","忠逸工業有限公司","CHORN YEE INDUSTRIAL CO., LTD.","新北市樹林區俊興街211巷22號","No. 22, Ln. 211, Junxing St., Shulin Dist., New Taipei City 23866, Taiwan (R.O.C.)","蕭O隆","02-26883951","02-26886562","有","有"
"02079869","19960530","20230701","億富鐵櫃有限公司","YIH FUH STEEL SAFE CO., LTD.","新北市三重區安慶街316號","No. 316, Anqing St., Sanchong Dist., New Taipei City 241030, Taiwan (R.O.C.)","","02-29713439","","無","無"
"02079967","19910520","20210814","家暘企業有限公司","JIAYANGS ENTERPRISE CO., LTD.","臺北市士林區延平北路6段511巷24號1樓","1 F., No. 24, Ln. 511, Sec. 6, Yanping N. Rd., Shilin Dist., Taipei City 11172, Taiwan (R.O.C.)","王O益","02-2813-6858","02-8811-4991","有","有"
"02082267","20040729","20231018","銅利銘版有限公司","TONG LI NAME PLATE CO., LTD.","新北市新莊區五權一路3號4樓之7","4 F.-7, No. 3, Wuquan 1st Rd., Xinzhuang Dist., New Taipei City 24892, Taiwan (R.O.C.)","李O子","02-22990629","02-22990173","有","有"
"02082457","19870116","20230527","明營機械廠股份有限公司","MING YNG MACHINERY WORKS CO., LTD.","新北市五股區中興路1段151巷41號","No. 41, Ln. 151, Sec. 1, Zhongxing Rd., Wugu Dist., New Taipei City 248012, Taiwan (R.O.C.)","黃O明","02-29815537","","有","有"
"02082674","19900104","20210813","臺灣威化企業有限公司","TAIWAN WAFER ENTERPRISES CORPORATION","新北市新莊區頭前路19號3樓","3 F., No. 19, Touqian Rd., Xinzhuang Dist., New Taipei City 24252, Taiwan (R.O.C.)","蘇O成","02-89920877","02-29933713","有","有"
"02082772","19951204","20230222","科威工業有限公司","MARSWAY INDUSTRY CORP.","新北市新莊區五權一路9號5樓之1","5 F.-1, No. 9, Wuquan 1st Rd., Xinzhuang Dist., New Taipei City 248022, Taiwan (R.O.C.)","張O琪","27046487","22996670","有","有"
"02082793","19900716","20210812","實毓金屬實業股份有限公司","SHU YU METAL INDUSTRIAL CO., LTD.","新北市新莊區新泰路三八一巷三號","No. 3, Ln. 381, Xintai Rd., Xinzhuang Dist., New Taipei City 24242, Taiwan (R.O.C.)","蕭O元","02-2993-9131","","有","有"
"02082870","19950513","20210813","君達有限公司","JIUEN DAH CO., LTD.","新北市三重區長安街57號1樓","1 F., No. 57, Chang’an St., Sanchong Dist., New Taipei City 24148, Taiwan (R.O.C.)","傅O秀","02-29769727-9","02-29753843","有","有"
"02083569","20170831","20210811","電達資訊","ELECTRICITY INFORMATION CO., LTD.","新北市新莊區雙鳳路134巷7號(1樓)","1 F., No. 7, Ln. 134, Shuangfeng Rd., Xinzhuang Dist., New Taipei City 24261, Taiwan (R.O.C.)","吳O宏","02-29015595","02-29015595","有","有"
"02084027","20170808","20210812","神鷹企業社","SHENN YINGN ENTERPRISE CO.","新北市樹林區鎮前街425巷2弄3號3樓","3 F., No. 3, Aly. 2, Ln. 425, Zhenqian St., Shulin Dist., New Taipei City 23855, Taiwan (R.O.C.)","陳O波","02-26771157","03-3753184","有","有"
"02084096","20080916","20210813","登茂工業有限公司","DENG MAU INDUSTRIAL CO., LTD.","新北市蘆洲區信義路222巷14號3樓","3 F., No. 14, Ln. 222, Xinyi Rd., Luzhou Dist., New Taipei City 24749, Taiwan (R.O.C.)","張O惠","","","有","有"
"02084618","19870909","20210812","喬邦工業有限公司","JOY-BOND CO., LTD.","新北市八里區賢一街278號","No. 278, Xian 1st St., Bali Dist., New Taipei City 24944, Taiwan (R.O.C.)","鍾O櫻雲","02-26103760","","有","有"
"02084624","19880519","20210813","巨鄴塑膠押出機械有限公司","JIUH YEH PLASTIC MACHINE WORKS CO., LTD.","新北市新莊區中正路544之30號1樓","1 F., No. 544-30, Zhongzheng Rd., Xinzhuang Dist., New Taipei City 24255, Taiwan (R.O.C.)","邱O福","02-29017711","02-29017733","有","有"
"02085530","20120528","20220930","泰豪工業有限公司","TA HAUR INDUSTRY CO., LTD.","新北市新莊區化成路371巷28弄7號1樓","1 F., No. 7, Aly. 28, Ln. 371, Huacheng Rd., Xinzhuang Dist., New Taipei City 242043, Taiwan (R.O.C.)","邱O菊","02-85222708","02-85223739","有","有"
"02085686","19960523","20210813","金典機械工具有限公司","JIN DEAN MACHINERY TOOLS CO., LTD.","新北市新莊區新樹路333巷12號-3","No. 12-3, Ln. 333, Xinshu Rd., Xinzhuang Dist., New Taipei City 24262, Taiwan (R.O.C.)","徐O綉","02-22033951","02-22033525","有","有"
"02086593","20171025","20210815","金順佶精機股份有限公司","Jin Shunji Machinery Co., Ltd.","新北市新莊區新樹路244巷69號","No. 69, Ln. 244, Xinshu Rd., Xinzhuang Dist., New Taipei City 24262, Taiwan (R.O.C.)","羅O蓮","02-22041838","02-22020145","有","有"
"02086600","19920422","20240703","大億有限公司","OUTLINE CO., LTD.","新北市五股區五權二路31號","No. 31, Wuquan 2nd Rd., Wugu Dist., New Taipei City 248020, Taiwan (R.O.C.)","","02-22991069","","無","無"
"02086931","20001121","20210814","宏嶸塑膠股份有限公司","HONG RONG PLASTIC CO., LTD.","新北市三重區自強路4段3巷56號","No. 56, Ln. 3, Sec. 4, Ziqiang Rd., Sanchong Dist., New Taipei City 24155, Taiwan (R.O.C.)","謝O美玉","22869322","22873669","有","有"
"02086947","19930907","20221213","天強企業股份有限公司","TEN CHANCE ENT CO., LTD.","新北市樹林區三龍街24巷2號","No. 2, Ln. 24, Sanlong St., Shulin Dist., New Taipei City 238026, Taiwan (R.O.C.)","梁O宏","02-26895600","02-26891033","有","有"
"02086952","19890128","20230303","龍來興業有限公司","LONG LAI NEEDLE CO., LTD.","新北市中和區保健路42之3號","No. 42-3, Baojian Rd., Zhonghe Dist., New Taipei City 235064, Taiwan (R.O.C.)","戴O聰","02-29466728","02-29466731","有","有"
"02087072","19860128","20210814","義鈴工業股份有限公司","GREAT-ELITE INDUSTRIAL CO., LTD.","桃園市龜山區嶺頂里東萬壽路299號","No. 299, Dongwanshou Rd., Lingding Vil., Guishan Dist., Taoyuan City 33355, Taiwan (R.O.C.)","葉O海","03-329-9658","03-329-9657","有","有"
"02087116","19950918","20210813","輝聖工業有限公司","HWEY SHERN INDUSTRIAL CO., LTD.","新北市樹林區三德街63號","No. 63, Sande St., Shulin Dist., New Taipei City 23867, Taiwan (R.O.C.)","方O輝","02-86883888","02-26888585","有","有"
"02087122","19910530","20221207","峻祥金屬工業股份有限公司","PU SHAN METAL INDUSTRIAL CO., LTD.","新北市五股區中興路1段1巷12弄8號1樓","1 F., No. 8, Aly. 12, Ln. 1, Sec. 1, Zhongxing Rd., Wugu Dist., New Taipei City 248012, Taiwan (R.O.C.)","李O美雲","02-29808805","","有","有"
"02087137","19860627","20210813","明華種子有限公司","MING HWA SEED CO., LTD.","新北市三重區重新路2段3-1號1樓","1 F., No. 3-1, Sec. 2, Chongxin Rd., Sanchong Dist., New Taipei City 24147, Taiwan (R.O.C.)","杜O卿","02-29811609","02-29888329","有","有"
"02087729","19950426","20240624","岳成企業股份有限公司","YEUH CHEN CO., LTD.","新北市新莊區民安西路78巷8弄3號4樓","4 F., No. 3, Aly. 8, Ln. 78, Min’an W. Rd., Xinzhuang Dist., New Taipei City 242068, Taiwan (R.O.C.)","","02-22027184","","無","無"
"02087761","19860428","20210813","展悅工業股份有限公司","GEMLIGHT INDUSTRIAL CORP.","桃園市八德區瑞源街36號","No. 36, Ruiyuan St., Bade Dist., Taoyuan City 33447, Taiwan (R.O.C.)","王O成","02-29939090","","有","有"
"02088038","19901203","20210815","菖絃企業有限公司","CHARNG HSIAN INCORPORATION","新北市三重區中正北路191巷9號","No. 9, Ln. 191, Zhongzheng N. Rd., Sanchong Dist., New Taipei City 24157, Taiwan (R.O.C.)","周O陽","02-29885623","02-29849821","有","有"
"02088706","20031001","20210811","永記家具行","YONNG JI CO.","新北市蘆洲區三民路285號","No. 285, Sanmin Rd., Luzhou Dist., New Taipei City 24760, Taiwan (R.O.C.)","吳O宇","02-22819350","","有","有"
"02089183","20010306","20210812","風味食品有限公司","FENG WEI FOODS CO., LTD.","新北市新莊區思源路106號","No. 106, Siyuan Rd., Xinzhuang Dist., New Taipei City 24250, Taiwan (R.O.C.)","陳O嬌","2966-41103","8992-7925","有","有"
"02090105","20020924","20210811","福利水果行","FULII STUDIO","新北市三重區中正北路１１１號１樓","1 F., No. 111, Zhongzheng N. Rd., Sanchong Dist., New Taipei City 24141, Taiwan (R.O.C.)","葉O來","02-29802227","","有","有"
"02090702","20110826","20210815","悠盛工業有限公司","IOU SHENQ INDUSTRIAL CO., LTD.","新北市新莊區化成路359號","No. 359, Huacheng Rd., Xinzhuang Dist., New Taipei City 24253, Taiwan (R.O.C.)","許O金","02-85221946","02-85221682","有","有"
"02090908","20050519","20210813","浩漢食品廠有限公司","HAO HAN FOOD FACTORY CO., LTD.","新北市三重區中正北路530巷17號","No. 17, Ln. 530, Zhongzheng N. Rd., Sanchong Dist., New Taipei City 24157, Taiwan (R.O.C.)","吳O茂","02-2989-9831","02-2988-3322","有","有"
"02091408","20110316","20210811","木成企業社","MUH CHERNG ENTERPRISE CO.","新北市土城區慶祥街39號","No. 39, Qingxiang St., Tucheng Dist., New Taipei City 23677, Taiwan (R.O.C.)","施O成","02-22691767","02-29736854","有","有"
"02093031","20031031","20210816","楊盛實業有限公司","YANGE SHENG INDUSTRY CO., LTD.","新北市五股區四維路118巷18號","No. 18, Ln. 118, Siwei Rd., Wugu Dist., New Taipei City 24874, Taiwan (R.O.C.)","楊O毅","02-2986-4000","02-2981-6815","有","有"
"02093855","19980903","20210811","上升沙發洋床材料行","UPSHENG SOFA CO.","新北市三重區後竹圍街205巷41號1樓","1 F., No. 41, Ln. 205, Houzhuwei St., Sanchong Dist., New Taipei City 24154, Taiwan (R.O.C.)","顧O鈞","02-22682484","","無","無"
"02095045","19890722","20250619","尚統貿易有限公司","SHANG TOONG TRADE CO., LTD.","新北市汐止區水源路2段383巷1之22號","No. 1-22, Ln. 383, Sec. 2, Shuiyuan Rd., Xizhi Dist., New Taipei City 221025, Taiwan (R.O.C.)","蕭O倫","02-2991-2306","","有","有"
"02099416","19920718","20210812","富和企業社","HSINFUHO ENTERPRISES CO.","新北市三重區中興北街１８０巷２５號１樓","1 F., No. 25, Ln. 180, Zhongxing N. St., Sanchong Dist., New Taipei City 24158, Taiwan (R.O.C.)","吳O富","02-29953013","","有","有"
"02100856","20220323","20220323","天藝興業","TIAN YI COMPANY","屏東縣萬巒鄉佳佐村民生路59之2號","No. 59-2, Minsheng Rd., Wanluan Township, Pingtung County 92342, Taiwan (R.O.C.)","鄭O仁","02-26365282","","無","無"
"02101291","20031120","20210811","環亞印刷品行","HWAN YIA PRINTING CO.","新北市三重區６張街９０巷８號","No. 8, Ln. 90, Sanchong Dist., New Taipei City 241, Taiwan (R.O.C.)","吳O鶯","02-2989-8820","02-2980-6130","無","無"
"02107437","20210602","20210811","宏利水電工程行","Hong Li Tool Company","新北市新莊區中港路30號3樓","3 F., No. 30, Zhonggang Rd., Xinzhuang Dist., New Taipei City 24245, Taiwan (R.O.C.)","鄭O郎","02-29913921#30","","有","有"
"02107627","20041005","20210811","精品工業社","CHING PIN INDUSTRIAL CO.","新北市三重區溪尾街１０８巷４６弄２８號","No. 28, Aly. 46, Ln. 108, Xiwei St., Sanchong Dist., New Taipei City 24152, Taiwan (R.O.C.)","陳O卿","02-22875590","02-22874051","有","有"
"02108631","20170428","20210811","祥欣商行","SHANE ENTERPRISE CO.","新北市鶯歌區大湖路324號","No. 324, Dahu Rd., Yingge Dist., New Taipei City 23941, Taiwan (R.O.C.)","楊O麒","0937174782","","有","有"
"02111663","20170124","20210811","品捷翻譯社","PINCHIEH TRANSLATION SERVICE COMPANY","新北市新莊區莊崑路33號(1樓)","1 F., No. 33, Zhuangkun Rd., Xinzhuang Dist., New Taipei City 24265, Taiwan (R.O.C.)","盧O廷","02-55996103#101","02-29085250","有","有"
"02114015","20150116","20210812","永鑫精機廠","YONG XIN PRECISION MACHINERY FACTORY","新北市新莊區中正路８３１之１３號","No. 831-13, Zhongzheng Rd., Xinzhuang Dist., New Taipei City 24261, Taiwan (R.O.C.)","陳O瑋","02-29088639","02-29033585","有","有"
"02114556","20060227","20210811","聖文實業社","SHENG-WUN ENTERPRISE CO.","新北市樹林區樹中街６１巷８號１樓（現場僅供辦公室使用）","1 F., No. 8, Ln. 61, Shuzhong St., Shulin Dist., New Taipei City 23845, Taiwan (R.O.C.)","施O周","02-86755151","02-86859979","有","有"
"02116549","19900919","20210812","福茂機械廠","FU MAO MACHINERY FACTORY","新北市三重區光復路2段126巷41號","No. 41, Ln. 126, Sec. 2, Guangfu Rd., Sanchong Dist., New Taipei City 24158, Taiwan (R.O.C.)","曾O茂","02-2995-2796","2-9956896","有","有"
"02117532","20150819","20210814","騰大工業有限公司","TERNG DAH ENTERPRISE CO., LTD","新北市新莊區新樹路393號","No. 393, Xinshu Rd., Xinzhuang Dist., New Taipei City 24262, Taiwan (R.O.C.)","曾O欽","02-22056996","","有","有"
"02119258","20140428","20210811","瑪霽企業社","MAKI ENTERPRISE CO.","新北市淡水區水源街1段74之1號(1樓)","1 F., No. 74-1, Sec. 1, Shuiyuan St., Tamsui Dist., New Taipei City 25146, Taiwan (R.O.C.)","王O芳","02-26239090","","有","有"
"02120298","20070607","20210812","興順企業社","XXING SHUN COMPANY","新北市三重區永安北路１段２７巷２５號１樓","1 F., No. 25, Ln. 27, Sec. 1, Yong’an N. Rd., Sanchong Dist., New Taipei City 24156, Taiwan (R.O.C.)","歐O燦","02-22802600","02-22802752","無","無"
"02124055","20170726","20210812","偉勝五金機械企業社","WEASON CO.","新北市三重區長樂街129號4樓","4 F., No. 129, Changle St., Sanchong Dist., New Taipei City 24149, Taiwan (R.O.C.)","林O成","02-28573367","02-28570703","有","有"
"02126568","20021001","20210812","宏興獸肉號","HUNG HSING SIR SHOP","新北市三重區重新路1段54之9號","No. 54-9, Sec. 1, Chongxin Rd., Sanchong Dist., New Taipei City 24142, Taiwan (R.O.C.)","陳O弘","02-25713210","02-24632669","有","有"
"02126785","20150324","20231207","特電電機實業社","SIMON ELECTRIC CO.","新北市蘆洲區三民路110巷30號(2樓)","2 F., No. 30, Ln. 110, Sanmin Rd., Luzhou Dist., New Taipei City 247010, Taiwan (R.O.C.)","張O明","02-28570067","02-28579930","有","有"
"02129214","20180419","20210811","大億鐵箱企業社","DAYI METAL BOX COMPANY","新北市樹林區保安街2段349號","No. 349, Sec. 2, Bao’an St., Shulin Dist., New Taipei City 23870, Taiwan (R.O.C.)","張O城","02-26885552","02-26885672","有","有"
"02129354","20170310","20230729","肆拾肆號手工烘焙咖啡館","FOURTY FOUR CAFE BISTRO","新北市永和區福和路190號地下1層","No. 190, Fuhe Rd., Yonghe Dist., New Taipei City 234030, Taiwan (R.O.C.)","于O國","02-22315658","","有","有"
"02130113","20140903","20230117","一剪美企業社","TRAJECTORY COMPANY","新北市土城區明德路1段29巷2號3樓","3 F., No. 2, Ln. 29, Sec. 1, Mingde Rd., Tucheng Dist., New Taipei City 236016, Taiwan (R.O.C.)","洪O姿","02-2264-2756","","無","無"
"02137501","20070810","20210812","科霖儀器企業社","KORLIN INSTRUMENT COMPANY","新北市三重區大同南路５０巷６０號１樓","1 F., No. 60, Ln. 50, Datong S. Rd., Sanchong Dist., New Taipei City 24143, Taiwan (R.O.C.)","黃O輝","02-29725844","02-29732289","有","有"
"02139162","20221206","20221206","仁愛冷飲店","Ren ai leng yin tien Co.","新北市林口區仁愛路2段15號","No. 15, Sec. 2, Ren’ai Rd., Linkou Dist., New Taipei City 244009, Taiwan (R.O.C.)","謝O峰","02-26014455","","有","有"
"02139212","20240412","20240412","傑狗影像工作室","JAKEDOG DESIGN Studio","臺南市中西區開山里開山路245號4樓之1","4 F.-1, No. 245, Kaishan Rd., Kaishan Vil., West Central Dist., Tainan City 700011, Taiwan (R.O.C.)","王O群","0936281345","02-22850525","有","有"
"02140105","20140929","20210812","帆尼斯實業社","VANNESS CO.","新北市汐止區汐萬路2段228巷31弄25號2樓","2 F., No. 25, Aly. 31, Ln. 228, Sec. 2, Xiwan Rd., Xizhi Dist., New Taipei City 22179, Taiwan (R.O.C.)","裴O敏","02-26462198","02-26462198","有","有"
"02140739","20210120","20220715","馹達豐車業","WANTAFENG motor Co.","新北市三重區重陽路4段130號","No. 130, Sec. 4, Chongyang Rd., Sanchong Dist., New Taipei City 241036, Taiwan (R.O.C.)","徐O仁","0983037438","","有","有"
"02143638","20190716","20231206","婭妍時尚國際貿易","Yayan Fashion International Trade Co.","新北市永和區大新街68號","No. 68, Daxin St., Yonghe Dist., New Taipei City 234022, Taiwan (R.O.C.)","陳O蓉","02-89210998","02-89236067","有","有"
"02146712","20211229","20240607","詠珈咖啡館","Yongjia Cafe company","新北市中和區連城路250號","No. 250, Liancheng Rd., Zhonghe Dist., New Taipei City 235038, Taiwan (R.O.C.)","李O珈","0989735229","","無","無"
"02147085","20150708","20240510","展悦企業社","ZHAN YUE CO.","新北市新莊區福營路163號3樓","3 F., No. 163, Fuying Rd., Xinzhuang Dist., New Taipei City 24258, Taiwan (R.O.C.)","林O淑靖","02-29591586","02-29591582","有","有"
"02148535","20170503","20241008","慈心企業社","DONGLIN FOOD GOOD FIRM","新北市三重區環河南路254巷130號4樓","4 F., No. 130, Ln. 254, Huanhe S. Rd., Sanchong Dist., New Taipei City 24144, Taiwan (R.O.C.)","張O娟","02-29528623","","有","有"
"02151989","19970903","20250218","益芳橡膠企業社","YI FENG RUBBER ENTERPRISE COMPANY","新北市三重區六張街１９４巷１弄３４號１樓","1 F., No. 34, Aly. 1, Ln. 194, Liuzhang St., Sanchong Dist., New Taipei City 241030, Taiwan (R.O.C.)","連O春","02-2988-2298","02-2984-4335","有","有"
"02153451","19921121","20210811","根源鎖匙圈工藝社","GEN YUAN KEY CHAINS CO., LTD.","新北市五股區登林路７９號之８地下１樓（現場僅供辦公室使用）","1 F., No. 79-8, Denglin Rd., Wugu Dist., New Taipei City 24871, Taiwan (R.O.C.)","邱O梅","02-29034016","02-29080323","有","有"
"02154064","20131030","20210811","音祺工作室","C. M. DESIGN WORKSHOP","新北市樹林區大雅路341號7樓","7 F., No. 341, Daya Rd., Shulin Dist., New Taipei City 23854, Taiwan (R.O.C.)","朱O敏","02-89704039","","有","有"
"02154851","20131119","20210812","冠博斯企業社","GRUMPUS ENTERPRISE CO.","新北市板橋區板新路31號12樓","12 F., No. 31, Banxin Rd., Banqiao Dist., New Taipei City 22066, Taiwan (R.O.C.)","鍾O倢","0918835839","","有","有"
"02155789","19990722","20210811","永禾鋼模企業社","YONG HO STEEL MOLD CO.","新北市三重區洛陽街５７巷５號１樓","1 F., No. 5, Ln. 57, Luoyang St., Sanchong Dist., New Taipei City 24161, Taiwan (R.O.C.)","翁O和","02-2981-3501","","有","有"
"02156696","20030410","20210811","博安堂蔘藥行","PO-AN TAN TRADITIONAL CHINESE MEDICINE PHARMACY","新北市新莊區自重街５９號","No. 59, Zichong St., Xinzhuang Dist., New Taipei City 24247, Taiwan (R.O.C.)","朱O振","02-2452-1234","02-2451-1177","有","有"
"02156773","20151113","20230302","傳愛國際企業社","SPREADING LOVE TRADING COMPANY","新北市泰山區黎明路17號","No. 17, Liming Rd., Taishan Dist., New Taipei City 243083, Taiwan (R.O.C.)","鮑O婷","0988556514","","有","有"
"02160426","20210108","20210811","哈哈鞋妹小舖","Haha Shoe Girl Shop","新北市三重區中央北路５４號","No. 54, Zhongyang N. Rd., Sanchong Dist., New Taipei City 24148, Taiwan (R.O.C.)","陳O維","02-29735537","","有","有"
"02163140","20180720","20220319","宗毅彈簧企業社","ZONG YE ENTERPRISE CO.","新北市三重區富福街２４號１樓","1 F., No. 24, Fufu St., Sanchong Dist., New Taipei City 24151, Taiwan (R.O.C.)","陳O娥","02-29874056","02-29868907","有","有"
