"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"36011776","19850815","20230526","新至陞科技股份有限公司","NISHOKU TECHNOLOGY INC.","新北市新莊區化成路11巷36號附編2樓至6樓、地下1層","2 F., No. 36, Ln. 11, Huacheng Rd., Xinzhuang Dist., New Taipei City 242039, Taiwan (R.O.C.)","陳O福","02-29983578","02-29983580","有","有"
"36011993","20030519","20210812","鴻祥塑膠廠","HON-SHIN PLASTIC FACTORY","新北市五股區五工一路１０４號１樓","1 F., No. 104, Wugong 1st Rd., Wugu Dist., New Taipei City 24887, Taiwan (R.O.C.)","林O淋","02-2299-2645","02-2299-2649","有","有"
"36012965","19800902","20230624","振祥鋼鐵機械股份有限公司","JENN SHANG MACHINERY CO., LTD.","彰化縣芬園鄉嘉興村芳草路一段183巷48號1樓","1F., No. 48, Ln. 183, Sec. 1, Fangcao Rd., Jiaxing Vil., Fenyuan Township,  Changhua County 502, Taiwan (R.O.C.)","王O泉","02-26097116","","無","無"
"36013015","19981203","20210815","上順精密工業股份有限公司","SHANG SHUN PRECISION INDUSTRIAL CO., LTD.","新北市三重區光復路2段23號1.2樓","2 F., No. 23, Sec. 2, Guangfu Rd., Sanchong Dist., New Taipei City 24158, Taiwan (R.O.C.)","蔡O民","02-29951436","02-29957705","有","有"
"36013394","19820617","20210813","安泰油墨工廠有限公司","AN-TAI PRINTING INK CO., LTD.","新北市泰山區美寧街64號","No. 64, Meining St., Taishan Dist., New Taipei City 24345, Taiwan (R.O.C.)","李O春","02-29095310","02-29095483","有","有"
"36013583","19930521","20250327","厚群工業股份有限公司","HO CHIUN INDUSTRIAL CO., LTD.","新北市新莊區化成路431巷6號","No. 6, Ln. 431, Huacheng Rd., Xinzhuang Dist., New Taipei City 242043, Taiwan (R.O.C.)","蔡O助","02-85213326","02-85213329","有","有"
"36013774","19951213","20210813","振宏工業有限公司","VOCO INDUSTRIAL CO., LTD.","新北市蘆洲區光華路22巷33弄3號","No. 3, Aly. 33, Ln. 22, Guanghua Rd., Luzhou Dist., New Taipei City 24757, Taiwan (R.O.C.)","陳O振","02-22823859","02-22811564","有","有"
"36013839","19830518","20210814","天昌工業股份有限公司","TANGIBLE INDUSTRIAL CO., LTD.","新北市板橋區綠堤街15號2樓","2 F., No. 15, Luti St., Banqiao Dist., New Taipei City 22051, Taiwan (R.O.C.)","張O賜","02-82099994","02-82090171","有","有"
"36014181","19990708","20240802","嘉通精密工業股份有限公司","CHIA TONG PRECISON INDUSTRIAL CO., LTD.","新北市新莊區福營路211號","No. 211, Fuying Rd., Xinzhuang Dist., New Taipei City 24258, Taiwan (R.O.C.)","","02-2906-4155","02-2906-3875","無","無"
"36014464","19950623","20210814","福營塑膠股份有限公司","FULL WIN PLASTIC CORP.","新竹縣湖口鄉工業區自強路15號","No. 15, Ziqiang Rd., Hukou Township, Hsinchu County 30352, Taiwan (R.O.C.)","張O童","03-5970738","03-5970740","有","有"
"36014725","20061011","20210813","元盛玻璃纖維有限公司","YUAN SHENG FIBER GLASS CO., LTD.","新北市泰山區明志路2段7巷10號","No. 10, Ln. 7, Sec. 2, Mingzhi Rd., Taishan Dist., New Taipei City 24349, Taiwan (R.O.C.)","蔡O露","02-29093113","","有","有"
"36015739","19880311","20210815","常友實業股份有限公司","SUNYU FRIENDS INDUSTRIAL CO., LTD.","新北市新莊區後港一路180號","No. 180, Hougang 1st Rd., Xinzhuang Dist., New Taipei City 24257, Taiwan (R.O.C.)","何O","02-29038997-8","","有","有"
"36016462","19830715","20221012","敏通企業股份有限公司","MINTRON ENTERPRISE CO., LTD.","新北市五股區五工一路123號","No. 123, Wugong 1st Rd., Wugu Dist., New Taipei City 248018, Taiwan (R.O.C.)","楊O榮","02-22990277","02-22989375","有","有"
"36016857","20000405","20210813","凱翔螺絲工業有限公司","KAY SHIAN SCREW IND. CO., LTD.","新北市三重區大勇街49號","No. 49, Dayong St., Sanchong Dist., New Taipei City 24156, Taiwan (R.O.C.)","施O真","02-29833196","02-29804461","有","有"
"36017510","19801030","20230627","上一工業股份有限公司","PROTH INDUSTRIAL CO., LTD.","臺中市西屯區協和里工業區九路20號","No. 20, Gongyequ 9th Rd., Xiehe Vil., Xitun Dist., Taichung City 407019, Taiwan (R.O.C.)","張O正","04-23592300","04-23591561","有","有"
"36017552","19890428","20210812","添興企業有限公司","TEAN HSING ENTERPRISE CO., LTD.","新北市三重區環河南路254巷39號1樓","1 F., No. 39, Ln. 254, Huanhe S. Rd., Sanchong Dist., New Taipei City 24144, Taiwan (R.O.C.)","王O芬","02-2976-0512","02-29760287","有","有"
"36017791","20020118","20210813","志林實業股份有限公司","CHIH LIN INDUSTRIAL CORP.","新北市三重區重新路5段627巷12號","No. 12, Ln. 627, Sec. 5, Chongxin Rd., Sanchong Dist., New Taipei City 24158, Taiwan (R.O.C.)","林O祥","02-2995-5603","02-2995-7470","有","有"
"36017835","19800916","20210813","合計企業有限公司","HOCHI ENTERPRISE CO., LTD.","新北市新莊區化成路195巷2之5號","No. 2-5, Ln. 195, Huacheng Rd., Xinzhuang Dist., New Taipei City 24252, Taiwan (R.O.C.)","王O村","02-29961931","","有","有"
"36017899","19990819","20210813","祐興機械股份有限公司","YOW HSING MACHINERY CO., LTD.","彰化縣伸港鄉溪底村興工路51之1號","No. 51-1, Xinggong Rd., Shengang Township, Changhua County 50971, Taiwan (R.O.C.)","陳O民","04-7588858","04-7990589","有","有"
"36017906","20001114","20210812","嘉煌照明器具有限公司","JIA HUANG LIGHTING CO., LTD.","臺北市大同區重慶北路3段171號1樓","1 F., No. 171, Sec. 3, Chongqing N. Rd., Datong Dist., Taipei City 10369, Taiwan (R.O.C.)","張O龍","02-25947898","02-25936593","有","有"
"36018200","19931109","20210813","千友企業有限公司","CHIAN YOU CO., LTD.","新北市新莊區建國二路85號之10","No. 85-10, Jianguo 2nd Rd., Xinzhuang Dist., New Taipei City 24265, Taiwan (R.O.C.)","王O冠","02-22049828","02-22028968","有","有"
"36018525","19960531","20210813","郁興螺絲工業有限公司","YUH SHING SCREW INDUSTRY CO., LTD.","臺北市中正區衡陽路10號12樓","12 F., No. 10, Hengyang Rd., Zhongzheng Dist., Taipei City 10045, Taiwan (R.O.C.)","黃O裕","02-82955355","02-22914764","有","有"
"36018736","19970320","20210813","伍正企業有限公司","GREAT WU CHENG ENTERPRISE CO., LTD.","新北市五股區成泰路2段147巷37號","No. 37, Ln. 147, Sec. 2, Chengtai Rd., Wugu Dist., New Taipei City 24858, Taiwan (R.O.C.)","蘇O忠","02-22922125","02-22922977","有","有"
"36018779","19791205","20210813","櫻梅貿易股份有限公司","ENZ GI CAR TRADING CO., LTD.","新北市三重區重新路2段78號11樓","11 F., No. 78, Sec. 2, Chongxin Rd., Sanchong Dist., New Taipei City 24142, Taiwan (R.O.C.)","陳O美","","","有","有"
"36018898","20031203","20230208","勤工企業有限公司","HARDHEAD WORK ENTERPRISE CO., LTD.","桃園市新屋區東明里2鄰埔工路561號 (1樓)","1 F., No. 561, Pugong Rd., 2nd Neighborhood, Dongming Vil., Xinwu Dist., Taoyuan City 327009, Taiwan (R.O.C.)","張O嘉","03-477-1779","","有","有"
"36019192","20051123","20210812","冠業紙器股份有限公司","GUAN YEH CARTON CO., LTD.","新北市新莊區中港路339巷26號3樓","3 F., No. 26, Ln. 339, Zhonggang Rd., Xinzhuang Dist., New Taipei City 24246, Taiwan (R.O.C.)","黃O槍","02-3528839","03-3529062","有","有"
"36019340","19801018","20210812","耀順企業股份有限公司","YAW HSUENN ENTERPRISE CO., LTD.","新北市三重區中央南路50巷2號2樓","2 F., No. 2, Ln. 50, Zhongyang S. Rd., Sanchong Dist., New Taipei City 24142, Taiwan (R.O.C.)","吳O健","02-29726951","02-29754300","有","有"
"36019382","20070710","20210812","恒億營造股份有限公司","HENG YI CONSTRUCTOR CO., LTD.","彰化縣彰化市崙平南路207號","No. 207, Lunping S. Rd., Changhua City, Changhua County 50090, Taiwan (R.O.C.)","王O信","047-625157","047-625227","有","有"
"36019897","19951214","20240717","北機工業股份有限公司","PEI GEAR INDUSTRIAL CO., LTD.","新北市鶯歌區育智路25號","No. 25, Yuzhi Rd., Yingge Dist., New Taipei City 239018, Taiwan (R.O.C.)","劉O達","02-29918948","","有","有"
"36019974","19880206","20210813","瑞菱工業股份有限公司","LEADING PRECISION INDUSTRIAL CO., LTD.","新北市樹林區俊英街196-1號","No. 196-1, Junying St., Shulin Dist., New Taipei City 23863, Taiwan (R.O.C.)","劉O瑞","02-26830420","","有","有"
"36020867","20040728","20210815","連揚鋼模有限公司","LIEN YANG STEEL MODEL CO., LTD.","新北市蘆洲區中山二路264號","No. 264, Zhongshan 2nd Rd., Luzhou Dist., New Taipei City 24756, Taiwan (R.O.C.)","陳O田","02-22828956","","有","有"
"36021401","19810911","20210815","卓美機械有限公司","FRAME WELL MACHINERY CO., LTD.","新北市三重區三和路3段170巷8弄25號1樓","1 F., No. 25, Aly. 8, Ln. 170, Sec. 3, Sanhe Rd., Sanchong Dist., New Taipei City 24145, Taiwan (R.O.C.)","卓O愛玉","02-29822182","","有","有"
"36021535","20150109","20210814","藝光橡膠有限公司","E-KWUNG RUBBER CO., LTD.","新北市新莊區新樹路69之61號","No. 69-61, Xinshu Rd., Xinzhuang Dist., New Taipei City 24262, Taiwan (R.O.C.)","黃O童","02-29027733","","有","有"
"36021541","19801113","20220928","合泰拉鍊股份有限公司","AZOK ZIPPER CO., LTD.","新北市土城區裕民路169號3樓","3 F., No. 169, Yumin Rd., Tucheng Dist., New Taipei City 236631, Taiwan (R.O.C.)","崔O雲","02-27252856","","有","有"
"36021633","19891016","20250415","名葉高爾夫股份有限公司","TOTAL GOLF CO., LTD.","臺北市中山區北安路512巷2號3樓之1","3F.-1, No. 2, Ln. 512, Bei’an Rd., Zhongshan Dist., Taipei City 10465, Taiwan (R.O.C.)","","02-28322163","","無","無"
"36021676","19950804","20210813","映良有限公司","YENLYAN ENTERPRISE CO., LTD.","新北市新莊區中正路516號-25","No. 516-25, Zhongzheng Rd., Xinzhuang Dist., New Taipei City 24255, Taiwan (R.O.C.)","鄭O忠","02-29026944","02-29026987","有","有"
"36022154","19841105","20250312","正陽機械企業股份有限公司","JEHN YAHN MECHANICAL ENTERPRISE CO., LTD.","桃園市龜山區福源里14鄰湖山街180巷1弄11號","No. 11, Aly. 1, Ln. 180, Hushan St., 14th Neighborhood, Fuyuan Vil., Guishan Dist., Taoyuan City 33348, Taiwan (R.O.C.)","蘇O興","03-3292811-3","03-3298833","有","有"
"36022773","19831214","20210812","鑫賀實業有限公司","HSING HER ENTERPRISE CO., LTD.","新北市新莊區化成路389巷1之1號","No. 1-1, Ln. 389, Huacheng Rd., Xinzhuang Dist., New Taipei City 24253, Taiwan (R.O.C.)","張O輝","02-85217320","02-85212944","有","有"
"36023512","19930812","20230330","鼎鑽科技有限公司","Micro Drill Tech Co., Ltd.","新北市新莊區五權一路13號8樓之2","8 F.-2, No. 13, Wuquan 1st Rd., Xinzhuang Dist., New Taipei City 248022, Taiwan (R.O.C.)","顏O然","02-89904503","02-89904625","有","有"
"36024081","19901002","20240119","恆誠工業股份有限公司","HONESTY LIGHTHING INTERNATIONAL CO., LIMITED.","新北市五股區五工三路122號","No. 122, Wugong 3rd Rd., Wugu Dist., New Taipei City 24889, Taiwan (R.O.C.)","陳O城","02-2299-2266","","有","有"
"36024553","19921019","20210813","力基實業股份有限公司","LEGE CHIU INDUSTRIES CORP.","新北市樹林區三俊街252巷33號","No. 33, Ln. 252, Sanjun St., Shulin Dist., New Taipei City 23865, Taiwan (R.O.C.)","邱O村","02-26883374","02-26882766","有","有"
"36024717","19970724","20230817","合鋒螺絲廠有限公司","HO HONG SCREWS CO., LTD.","新北市新莊區化成路431巷19號1樓","1 F., No. 19, Ln. 431, Huacheng Rd., Xinzhuang Dist., New Taipei City 24253, Taiwan (R.O.C.)","周O彬","02-29965200","02-29919638","有","有"
"36024857","19870819","20221007","元大電子股份有限公司","YUAN DA ELECTRONICS CO., LTD.","桃園市桃園區同安里中正路1082號23樓","23 F., No. 1082, Zhongzheng Rd., Tong’an Vil., Taoyuan Dist., Taoyuan City 330010, Taiwan (R.O.C.)","張O海","03-3160178","03-3160901","有","有"
"36025167","20030227","20240801","富昱電機股份有限公司","FUYU ELECTRIC CO., LTD.","新竹縣關西鎮東光里中豐新路35號","No. 35, Zhongfengxin Rd., Dongguang Vil., Guanxi Township, Hsinchu County 30643, Taiwan (R.O.C.)","","03-5170180","03-5170181","無","無"
"36025357","19990322","20210814","達勝機械股份有限公司","TA SHENG MACHINERY CO., LTD.","桃園市楊梅區快速路五段1120號","No. 1120, Sec. 5, Kuaisu Rd., Yangmei Dist., Taoyuan City 32661, Taiwan (R.O.C.)","蔡O水","03-4207656#111","03-4205649","有","有"
"36025531","19930909","20230113","益睿科技股份有限公司","YEAR ROUND TECHNOLOGY CORP.","桃園市蘆竹區山腳里南山北路1段72號","No. 72, Sec. 1, Nanshan N. Rd., Shanjiao Vil., Luzhu Dist., Taoyuan City 338025, Taiwan (R.O.C.)","王O珠","(03)324-0333","(03)324-0555","有","有"
"36025589","20081008","20210811","公誠行","KUNG CHENG GASES CO.","新北市三重區光復路1段15巷6弄1號","No. 1, Aly. 6, Ln. 15, Sec. 1, Guangfu Rd., Sanchong Dist., New Taipei City 24158, Taiwan (R.O.C.)","張O平","02-29955312","02-29955312","有","有"
"36025602","19840917","20210813","加哲企業有限公司","PLUSTHER ENTERPRISE CO., LTD.","新北市五股區四維路155巷36弄12號","No. 12, Aly. 36, Ln. 155, Siwei Rd., Wugu Dist., New Taipei City 24874, Taiwan (R.O.C.)","陳O漳","02-29821007-8","","有","有"
"36026010","19960611","20210814","功程企業有限公司","KUNG CHERN ENTERPRISE CO., LTD.","新北市三重區後竹圍街175巷2弄6號","No. 6, Aly. 2, Ln. 175, Houzhuwei St., Sanchong Dist., New Taipei City 24154, Taiwan (R.O.C.)","陳O英","02-29833745","02-29803603","有","有"
"36026074","19861001","20210813","福濃機械股份有限公司","FRONT MACHINERY CO., LTD.","新北市樹林區俊英街84巷10號","No. 10, Ln. 84, Junying St., Shulin Dist., New Taipei City 23863, Taiwan (R.O.C.)","蘇O玉","02-26834857","02-26829521","有","有"
"36026291","19811212","20210815","廣同機械工業有限公司","KWANG TONG MACHINERY INDUSTRIES CO., LTD.","桃園市龜山區茶專路39巷12弄13之1號","No. 13-1, Aly. 12, Ln. 39, Chazhuan Rd., Guishan Dist., Taoyuan City 33349, Taiwan (R.O.C.)","張O森","03-3292826","","有","有"
"36026742","19860930","20210813","巨馨機械有限公司","JIUH-SHIN MACHINERY CO., LTD.","桃園市蘆竹區五福里南山路一段二０六號","No. 206, Sec. 1, Nanshan Rd., Wufu Vil., Luzhu Dist., Taoyuan City 33861, Taiwan (R.O.C.)","洪O在","03-3213552","03-3213551","有","有"
"36026855","19960724","20210815","祥維實業有限公司","SHIANG WEI INDUSTRIAL CO., LTD.","新北市三重區仁美街55號(1樓)","1 F., No. 55, Renmei St., Sanchong Dist., New Taipei City 24152, Taiwan (R.O.C.)","紀O珠","02-29816028","02-29851828","有","有"
"36026882","19930804","20221029","通群機電股份有限公司","TONG CHUAN ELECTRIC CO., LTD.","桃園市楊梅區梅溪里新農街二段209巷79之7號","No. 79-7, Ln. 209, Sec. 2, Xinnong St., Meixi Vil., Yangmei Dist., Taoyuan City 326015, Taiwan (R.O.C.)","胡O福","03-4315990","03-4315995","有","有"
"36027171","20130905","20220302","五井企業社","WUJING TEXTILE CO.","新北市新莊區新樹路255號之6","No. 255-6, Xinshu Rd., Xinzhuang Dist., New Taipei City 24262, Taiwan (R.O.C.)","劉O惠","02-22085661","02-22085663","有","有"
"36027708","19930421","20210813","鋼億鋼鐵有限公司","KANG YU STEEL CO., LTD.","新北市三重區仁慈街13號1樓","1 F., No. 13, Renci St., Sanchong Dist., New Taipei City 24142, Taiwan (R.O.C.)","李O益","02-22837640","","有","有"
"36028100","19831207","20221227","銘懋工業股份有限公司","MIN MAW PRECISION INDUSTRY CORP.","臺北市信義區松智路1號25樓","25 F., No. 1, Songzhi Rd., Xinyi Dist., Taipei City 110411, Taiwan (R.O.C.)","文O誠","06-6525580","06-6524354","有","有"
